map_name	chr	prev_pos	prev_cM	prev_marker_id	prev_marker_type	prev_source_mode	curr_pos	curr_cM	curr_marker_id	curr_marker_type	curr_source_mode	delta_pos	delta_cM
hybrid_high_confidence	4	7824438	28.251	solcap_snp_c1_3704	SNP	direct_spuddb_dm_v6_1	8195239	20.794	solcap_snp_c1_14449	SNP	direct_spuddb_dm_v6_1	370801	-7.457000000000001
hybrid_high_confidence	4	8703882	22.411	solcap_snp_c1_11722	SNP	direct_spuddb_dm_v6_1	8910901	21.903	MICRO.4670.C1_254	match	cigar_liftover_v403_to_v61	207019	-0.5080000000000027
hybrid_high_confidence	4	10723513	33.524	pPt-652727	DArT_marker	cigar_liftover_v403_to_v61	11091062	26.59	pPt-472050	DArT_marker	cigar_liftover_v403_to_v61	367549	-6.934000000000001
hybrid_high_confidence	4	12644502	38.503	solcap_snp_c1_11135	SNP	direct_spuddb_dm_v6_1	15552387	35.851	PM0529	repeat_region	cigar_liftover_v403_to_v61	2907885	-2.652000000000001
hybrid_high_confidence	4	15552387	35.851	PM0529	repeat_region	cigar_liftover_v403_to_v61	15719975	29.548	PM1316	repeat_region	cigar_liftover_v403_to_v61	167588	-6.303000000000001
hybrid_high_confidence	4	43447691	40.204	solcap_snp_c1_3442	SNP	direct_spuddb_dm_v6_1	43525521	40.2	solcap_snp_c1_14569	SNP	direct_spuddb_dm_v6_1	77830	-0.003999999999997783
hybrid_high_confidence	4	49914181	43.765	toPt-437326	DArT_marker	cigar_liftover_v403_to_v61	49914261	43.76	pPt-457943	DArT_marker	cigar_liftover_v403_to_v61	80	-0.005000000000002558
hybrid_high_confidence	4	49914261	43.76	pPt-457943	DArT_marker	cigar_liftover_v403_to_v61	50227241	43.118	solcap_snp_c1_15760	SNP	direct_spuddb_dm_v6_1	312980	-0.6419999999999959
hybrid_high_confidence	4	53560088	55.323	pPt-473312	DArT_marker	cigar_liftover_v403_to_v61	55346958	50.792	pPt-473463	DArT_marker	cigar_liftover_v403_to_v61	1786870	-4.530999999999999
hybrid_high_confidence	4	55346958	50.792	pPt-473463	DArT_marker	cigar_liftover_v403_to_v61	55620892	39.546	pPt-657518	DArT_marker	cigar_liftover_v403_to_v61	273934	-11.246000000000002
hybrid_high_confidence	4	55814875	53.409	solcap_snp_c1_10454	SNP	direct_spuddb_dm_v6_1	55864113	53.406	solcap_snp_c1_10441	SNP	direct_spuddb_dm_v6_1	49238	-0.0030000000000001137
hybrid_high_confidence	4	58823229	58.849	solcap_snp_c1_11352	SNP	direct_spuddb_dm_v6_1	59195814	58.662	pPt-559556	DArT_marker	cigar_liftover_v403_to_v61	372585	-0.1869999999999976
hybrid_high_confidence	4	60379368	64.968	MICRO.327.C2_896	match	cigar_liftover_v403_to_v61	61042106	62.407	solcap_snp_c1_11669	SNP	direct_spuddb_dm_v6_1	662738	-2.561000000000007
hybrid_high_confidence	4	65204794	84.544	pPt-656860	DArT_marker	cigar_liftover_v403_to_v61	65513708	84.498	solcap_snp_c1_3168	SNP	direct_spuddb_dm_v6_1	308914	-0.04599999999999227
hybrid_high_confidence	4	65513708	84.498	solcap_snp_c1_3168	SNP	direct_spuddb_dm_v6_1	65797678	82.372	solcap_snp_c1_13085	SNP	direct_spuddb_dm_v6_1	283970	-2.1260000000000048
hybrid_high_confidence	4	66783619	88.566	solcap_snp_c1_4111	SNP	direct_spuddb_dm_v6_1	66814329	87.999	solcap_snp_c1_4179	SNP	direct_spuddb_dm_v6_1	30710	-0.5670000000000073
hybrid_high_confidence	4	67014289	89.282	pPt-471909	DArT_marker	cigar_liftover_v403_to_v61	67037168	88.718	solcap_snp_c1_10218	SNP	direct_spuddb_dm_v6_1	22879	-0.563999999999993
hybrid_high_confidence	4	67495185	91.432	pPt-456750	DArT_marker	cigar_liftover_v403_to_v61	67527578	91.264	solcap_snp_c1_13350	SNP	direct_spuddb_dm_v6_1	32393	-0.16800000000000637
hybrid_high_confidence	4	67527578	91.264	solcap_snp_c1_13350	SNP	direct_spuddb_dm_v6_1	67538822	90.601	solcap_snp_c1_10710	SNP	direct_spuddb_dm_v6_1	11244	-0.6629999999999967
hybrid_high_confidence	4	67727483	92.379	pPt-457992	DArT_marker	cigar_liftover_v403_to_v61	67782718	92.286	solcap_snp_c1_10675	SNP	direct_spuddb_dm_v6_1	55235	-0.09300000000000352
hybrid_high_confidence	4	68210423	95.613	solcap_snp_c1_3567	SNP	direct_spuddb_dm_v6_1	68365308	93.842	pPt-652167	DArT_marker	cigar_liftover_v403_to_v61	154885	-1.7710000000000008
hybrid_high_confidence	4	68685699	99.402	toPt-438080	DArT_marker	cigar_liftover_v403_to_v61	68848251	98.338	pPt-458464	DArT_marker	cigar_liftover_v403_to_v61	162552	-1.0640000000000072
hybrid_high_confidence	5	639346	2.77	pPt-655590	DArT_marker	cigar_liftover_v403_to_v61	1135681	0.0	solcap_snp_c1_15684	SNP	direct_spuddb_dm_v6_1	496335	-2.77
hybrid_high_confidence	5	4235715	15.191	PM0371	repeat_region	cigar_liftover_v403_to_v61	4389823	14.666	solcap_snp_c1_7354	SNP	direct_spuddb_dm_v6_1	154108	-0.5250000000000004
hybrid_high_confidence	5	7316844	25.697	solcap_snp_c1_15785	SNP	direct_spuddb_dm_v6_1	7431667	25.559	pPt-459286	DArT_marker	cigar_liftover_v403_to_v61	114823	-0.13799999999999812
hybrid_high_confidence	5	7431822	25.855	toPt-440648	DArT_marker	cigar_liftover_v403_to_v61	7432544	25.559	pPt-536549	DArT_marker	cigar_liftover_v403_to_v61	722	-0.2959999999999994
hybrid_high_confidence	5	8024295	30.434	solcap_snp_c1_11256	SNP	direct_spuddb_dm_v6_1	8024571	24.559	pPt-473272	DArT_marker	cigar_liftover_v403_to_v61	276	-5.875
hybrid_high_confidence	5	8602330	30.653	solcap_snp_c1_11084	SNP	direct_spuddb_dm_v6_1	9449720	21.774	pPt-651169	DArT_marker	cigar_liftover_v403_to_v61	847390	-8.878999999999998
hybrid_high_confidence	5	9450228	34.87	pPt-651584	DArT_marker	cigar_liftover_v403_to_v61	9567990	32.615	pPt-655797	DArT_marker	cigar_liftover_v403_to_v61	117762	-2.2549999999999955
hybrid_high_confidence	5	9567990	32.615	pPt-655797	DArT_marker	cigar_liftover_v403_to_v61	9567992	32.552	pPt-655778	DArT_marker	cigar_liftover_v403_to_v61	2	-0.06300000000000239
hybrid_high_confidence	5	10378317	35.646	pPt-539614	DArT_marker	cigar_liftover_v403_to_v61	11180796	34.424	pPt-650026	DArT_marker	cigar_liftover_v403_to_v61	802479	-1.2220000000000013
hybrid_high_confidence	5	19193259	43.725	pPt-654394	DArT_marker	cigar_liftover_v403_to_v61	19583215	41.173	solcap_snp_c1_6338	SNP	direct_spuddb_dm_v6_1	389956	-2.5519999999999996
hybrid_high_confidence	5	19645498	43.685	pPt-655798	DArT_marker	cigar_liftover_v403_to_v61	21950637	41.224	pPt-651016	DArT_marker	cigar_liftover_v403_to_v61	2305139	-2.4610000000000056
hybrid_high_confidence	5	46729149	44.911	pPt-657402	DArT_marker	cigar_liftover_v403_to_v61	46729168	44.896	pPt-652574	DArT_marker	cigar_liftover_v403_to_v61	19	-0.015000000000000568
hybrid_high_confidence	5	46729168	45.168	toPt-439314	DArT_marker	cigar_liftover_v403_to_v61	46729171	44.896	pPt-653617	DArT_marker	cigar_liftover_v403_to_v61	3	-0.27199999999999847
hybrid_high_confidence	5	48957667	49.452	toPt-763812	DArT_marker	cigar_liftover_v403_to_v61	49352371	48.365	pPt-654254	DArT_marker	cigar_liftover_v403_to_v61	394704	-1.0869999999999962
hybrid_high_confidence	5	51470172	56.967	solcap_snp_c1_3413	SNP	direct_spuddb_dm_v6_1	51816472	56.434	PM0333	repeat_region	cigar_liftover_v403_to_v61	346300	-0.5330000000000013
hybrid_high_confidence	5	51816472	56.434	PM0333	repeat_region	cigar_liftover_v403_to_v61	52067622	56.012	pPt-458238	DArT_marker	cigar_liftover_v403_to_v61	251150	-0.42199999999999704
hybrid_high_confidence	5	52067622	56.012	pPt-458238	DArT_marker	cigar_liftover_v403_to_v61	52206315	55.528	solcap_snp_c1_12486	SNP	direct_spuddb_dm_v6_1	138693	-0.48400000000000176
hybrid_high_confidence	5	54704835	63.803	toPt-438407	DArT_marker	cigar_liftover_v403_to_v61	54704901	63.759	pPt-535674	DArT_marker	cigar_liftover_v403_to_v61	66	-0.04399999999999693
hybrid_high_confidence	5	54704901	64.138	pPt-459311	DArT_marker	cigar_liftover_v403_to_v61	55169241	61.677	solcap_snp_c1_1199	SNP	direct_spuddb_dm_v6_1	464340	-2.4610000000000056
hybrid_high_confidence	6	657165	2.632	pPt-540411	DArT_marker	cigar_liftover_v403_to_v61	952101	1.564	solcap_snp_c1_9246	SNP	direct_spuddb_dm_v6_1	294936	-1.068
hybrid_high_confidence	6	2349513	5.93	solcap_snp_c1_15546	SNP	direct_spuddb_dm_v6_1	2429309	3.779	solcap_snp_c1_13631	SNP	direct_spuddb_dm_v6_1	79796	-2.151
hybrid_high_confidence	6	15797597	14.488	PM0329	repeat_region	cigar_liftover_v403_to_v61	22311521	10.048	solcap_snp_c1_16621	SNP	direct_spuddb_dm_v6_1	6513924	-4.4399999999999995
hybrid_high_confidence	6	31603941	14.191	solcap_snp_c1_3692	SNP	direct_spuddb_dm_v6_1	32505188	13.254	solcap_snp_c1_9854	SNP	direct_spuddb_dm_v6_1	901247	-0.9370000000000012
hybrid_high_confidence	6	46359572	34.322	pPt-655645	DArT_marker	cigar_liftover_v403_to_v61	46359578	34.293	toPt-440683	DArT_marker	cigar_liftover_v403_to_v61	6	-0.029000000000003467
hybrid_high_confidence	6	47466211	36.353	pPt-473454	DArT_marker	cigar_liftover_v403_to_v61	47661512	35.296	pPt-471807	DArT_marker	cigar_liftover_v403_to_v61	195301	-1.0570000000000022
hybrid_high_confidence	6	49075146	41.998	solcap_snp_c1_14891	SNP	direct_spuddb_dm_v6_1	49254652	41.191	pPt-536932	DArT_marker	cigar_liftover_v403_to_v61	179506	-0.806999999999995
hybrid_high_confidence	6	50154057	47.364	MICRO.2094.C3_1290	match	cigar_liftover_v403_to_v61	50445762	47.03	solcap_snp_c1_2059	SNP	direct_spuddb_dm_v6_1	291705	-0.3339999999999961
hybrid_high_confidence	6	52623052	56.733	solcap_snp_c1_3007	SNP	direct_spuddb_dm_v6_1	52789918	56.51	pPt-538867	DArT_marker	cigar_liftover_v403_to_v61	166866	-0.22299999999999898
hybrid_high_confidence	6	52789918	56.872	toPt-763749	DArT_marker	cigar_liftover_v403_to_v61	52818057	56.512	pPt-537569	DArT_marker	cigar_liftover_v403_to_v61	28139	-0.35999999999999943
hybrid_high_confidence	6	52818160	57.181	pPt-473433	DArT_marker	cigar_liftover_v403_to_v61	52818203	56.512	pPt-552171	DArT_marker	cigar_liftover_v403_to_v61	43	-0.6689999999999969
hybrid_high_confidence	6	52818378	56.52	pPt-537183	DArT_marker	cigar_liftover_v403_to_v61	52936397	55.805	pPt-474058	DArT_marker	cigar_liftover_v403_to_v61	118019	-0.7150000000000034
hybrid_high_confidence	6	53214964	59.125	pPt-472490	DArT_marker	cigar_liftover_v403_to_v61	53508393	58.876	pPt-655572	DArT_marker	cigar_liftover_v403_to_v61	293429	-0.24900000000000233
hybrid_high_confidence	6	53508393	58.876	toPt-437058	DArT_marker	cigar_liftover_v403_to_v61	53705309	57.158	pPt-653838	DArT_marker	cigar_liftover_v403_to_v61	196916	-1.7179999999999964
hybrid_high_confidence	6	54428165	59.274	toPt-437131	DArT_marker	cigar_liftover_v403_to_v61	54454794	59.255	pPt-471879	DArT_marker	cigar_liftover_v403_to_v61	26629	-0.01899999999999835
hybrid_high_confidence	6	54680829	62.481	solcap_snp_c1_7681	SNP	direct_spuddb_dm_v6_1	54781274	62.205	solcap_snp_c1_7690	SNP	direct_spuddb_dm_v6_1	100445	-0.27600000000000335
hybrid_high_confidence	6	56749446	65.401	solcap_snp_c1_14920	SNP	direct_spuddb_dm_v6_1	56910485	65.312	solcap_snp_c1_14796	SNP	direct_spuddb_dm_v6_1	161039	-0.08899999999999864
hybrid_high_confidence	6	56970498	65.335	solcap_snp_c1_12101	SNP	direct_spuddb_dm_v6_1	57097701	65.327	solcap_snp_c1_12088	SNP	direct_spuddb_dm_v6_1	127203	-0.007999999999995566
hybrid_high_confidence	6	57561751	69.041	solcap_snp_c1_3130	SNP	direct_spuddb_dm_v6_1	57940708	67.158	pPt-654600	DArT_marker	cigar_liftover_v403_to_v61	378957	-1.8829999999999956
hybrid_high_confidence	6	57940757	68.584	pPt-652880	DArT_marker	cigar_liftover_v403_to_v61	57940764	68.338	pPt-651057	DArT_marker	cigar_liftover_v403_to_v61	7	-0.24600000000000932
hybrid_high_confidence	7	687291	2.659	solcap_snp_c1_13671	SNP	direct_spuddb_dm_v6_1	707517	0.0	solcap_snp_c1_11523	SNP	direct_spuddb_dm_v6_1	20226	-2.659
hybrid_high_confidence	7	3303107	9.087	solcap_snp_c1_10959	SNP	direct_spuddb_dm_v6_1	3407150	8.738	solcap_snp_c1_10985	SNP	direct_spuddb_dm_v6_1	104043	-0.3490000000000002
hybrid_high_confidence	7	3407150	8.738	solcap_snp_c1_10985	SNP	direct_spuddb_dm_v6_1	3960282	8.714	solcap_snp_c1_13776	SNP	direct_spuddb_dm_v6_1	553132	-0.023999999999999133
hybrid_high_confidence	7	36788141	17.964	solcap_snp_c1_2672	SNP	direct_spuddb_dm_v6_1	37737782	17.66	solcap_snp_c1_513	SNP	direct_spuddb_dm_v6_1	949641	-0.3039999999999985
hybrid_high_confidence	7	37737782	17.66	solcap_snp_c1_513	SNP	direct_spuddb_dm_v6_1	38834428	17.656	solcap_snp_c1_480	SNP	direct_spuddb_dm_v6_1	1096646	-0.004000000000001336
hybrid_high_confidence	7	40931544	20.081	solcap_snp_c1_1547	SNP	direct_spuddb_dm_v6_1	41802263	20.061	solcap_snp_c1_15703	SNP	direct_spuddb_dm_v6_1	870719	-0.019999999999999574
hybrid_high_confidence	7	42816299	23.806	pPt-654638	DArT_marker	cigar_liftover_v403_to_v61	42905909	21.748	pPt-650032	DArT_marker	cigar_liftover_v403_to_v61	89610	-2.058
hybrid_high_confidence	7	43596257	26.686	solcap_snp_c1_7505	SNP	direct_spuddb_dm_v6_1	43818233	26.662	PM1300	repeat_region	cigar_liftover_v403_to_v61	221976	-0.02400000000000091
hybrid_high_confidence	7	44206993	28.701	toPt-439283	DArT_marker	cigar_liftover_v403_to_v61	44340304	26.06	solcap_snp_c1_7378	SNP	direct_spuddb_dm_v6_1	133311	-2.641000000000002
hybrid_high_confidence	7	45551001	30.844	pPt-458625	DArT_marker	cigar_liftover_v403_to_v61	45551032	30.71	pPt-458072	DArT_marker	cigar_liftover_v403_to_v61	31	-0.13400000000000034
hybrid_high_confidence	7	46503550	34.276	MICRO.1442.C1_559	match	cigar_liftover_v403_to_v61	46645602	32.819	pPt-456752	DArT_marker	cigar_liftover_v403_to_v61	142052	-1.4570000000000007
hybrid_high_confidence	7	48420904	43.89	MICRO.381.C1_1588	match	cigar_liftover_v403_to_v61	48569615	42.701	pPt-456702	DArT_marker	cigar_liftover_v403_to_v61	148711	-1.189
hybrid_high_confidence	7	52065648	49.701	pPt-559458	DArT_marker	cigar_liftover_v403_to_v61	52065657	49.662	pPt-538032	DArT_marker	cigar_liftover_v403_to_v61	9	-0.03900000000000148
hybrid_high_confidence	7	54633421	59.44	toPt-437358	DArT_marker	cigar_liftover_v403_to_v61	54633422	58.595	pPt-657441	DArT_marker	cigar_liftover_v403_to_v61	1	-0.8449999999999989
hybrid_high_confidence	7	54633569	58.601	pPt-651978	DArT_marker	cigar_liftover_v403_to_v61	54699766	57.539	pPt-650152	DArT_marker	cigar_liftover_v403_to_v61	66197	-1.0619999999999976
hybrid_high_confidence	7	55702706	62.16	pPt-654556	DArT_marker	cigar_liftover_v403_to_v61	55767754	62.093	pPt-459335	DArT_marker	cigar_liftover_v403_to_v61	65048	-0.06699999999999307
hybrid_high_confidence	7	56166710	63.438	pPt-457779	DArT_marker	cigar_liftover_v403_to_v61	56384329	62.711	pPt-537071	DArT_marker	cigar_liftover_v403_to_v61	217619	-0.7270000000000039
hybrid_high_confidence	7	56384329	62.737	pPt-535925	DArT_marker	cigar_liftover_v403_to_v61	56445834	61.66	pPt-652491	DArT_marker	cigar_liftover_v403_to_v61	61505	-1.0770000000000053
hybrid_high_confidence	7	56651862	63.806	solcap_snp_c1_8815	SNP	direct_spuddb_dm_v6_1	56801943	62.715	pPt-653355	DArT_marker	cigar_liftover_v403_to_v61	150081	-1.090999999999994
hybrid_high_confidence	7	57383958	67.064	STM3009	repeat_region	cigar_liftover_v403_to_v61	57433724	66.796	MICRO.1437.C1_390	match	cigar_liftover_v403_to_v61	49766	-0.26799999999998647
hybrid_high_confidence	8	2404959	12.681	pPt-650234	DArT_marker	cigar_liftover_v403_to_v61	3532796	11.852	pPt-536257	DArT_marker	cigar_liftover_v403_to_v61	1127837	-0.8289999999999988
hybrid_high_confidence	8	3532796	11.974	pPt-650705	DArT_marker	cigar_liftover_v403_to_v61	4092287	10.679	solcap_snp_c1_7740	SNP	direct_spuddb_dm_v6_1	559491	-1.295
hybrid_high_confidence	8	5692745	15.705	pPt-539822	DArT_marker	cigar_liftover_v403_to_v61	6321786	15.476	solcap_snp_c1_8381	SNP	direct_spuddb_dm_v6_1	629041	-0.2289999999999992
hybrid_high_confidence	8	6621353	17.641	pPt-654824	DArT_marker	cigar_liftover_v403_to_v61	6621355	16.622	toPt-441100	DArT_marker	cigar_liftover_v403_to_v61	2	-1.0189999999999984
hybrid_high_confidence	8	6621355	17.641	pPt-657575	DArT_marker	cigar_liftover_v403_to_v61	6846144	16.231	pPt-540163	DArT_marker	cigar_liftover_v403_to_v61	224789	-1.4099999999999966
hybrid_high_confidence	8	6846218	16.254	pPt-535564	DArT_marker	cigar_liftover_v403_to_v61	6846221	16.249	pPt-540053	DArT_marker	cigar_liftover_v403_to_v61	3	-0.005000000000002558
hybrid_high_confidence	8	7332182	17.641	pPt-653216	DArT_marker	cigar_liftover_v403_to_v61	8091997	16.102	solcap_snp_c1_15451	SNP	direct_spuddb_dm_v6_1	759815	-1.538999999999998
hybrid_high_confidence	8	38300248	25.921	solcap_snp_c1_9821	SNP	direct_spuddb_dm_v6_1	38684199	25.783	PM0495	repeat_region	cigar_liftover_v403_to_v61	383951	-0.13799999999999812
hybrid_high_confidence	8	40872159	29.947	pPt-650709	DArT_marker	cigar_liftover_v403_to_v61	40872315	29.939	pPt-457647	DArT_marker	cigar_liftover_v403_to_v61	156	-0.007999999999999119
hybrid_high_confidence	8	40872315	29.962	pPt-653294	DArT_marker	cigar_liftover_v403_to_v61	40872318	29.947	pPt-559585	DArT_marker	cigar_liftover_v403_to_v61	3	-0.015000000000000568
hybrid_high_confidence	8	40872318	29.947	pPt-559585	DArT_marker	cigar_liftover_v403_to_v61	42826029	26.91	pPt-653036	DArT_marker	cigar_liftover_v403_to_v61	1953711	-3.036999999999999
hybrid_high_confidence	8	42826029	26.91	pPt-653036	DArT_marker	cigar_liftover_v403_to_v61	42826030	26.294	pPt-536995	DArT_marker	cigar_liftover_v403_to_v61	1	-0.6159999999999997
hybrid_high_confidence	8	47850822	55.508	pPt-539116	DArT_marker	cigar_liftover_v403_to_v61	49096599	40.105	pPt-458325	DArT_marker	cigar_liftover_v403_to_v61	1245777	-15.403000000000006
hybrid_high_confidence	8	49097136	40.171	pPt-470707	DArT_marker	cigar_liftover_v403_to_v61	49097627	38.768	pPt-538788	DArT_marker	cigar_liftover_v403_to_v61	491	-1.4029999999999987
hybrid_high_confidence	8	49097627	41.175	pPt-540454	DArT_marker	cigar_liftover_v403_to_v61	49098091	39.358	pPt-654934	DArT_marker	cigar_liftover_v403_to_v61	464	-1.8170000000000002
hybrid_high_confidence	8	50132511	48.691	pPt-471414	DArT_marker	cigar_liftover_v403_to_v61	50559167	47.864	pPt-652927	DArT_marker	cigar_liftover_v403_to_v61	426656	-0.8270000000000053
hybrid_high_confidence	8	50559167	47.864	pPt-652927	DArT_marker	cigar_liftover_v403_to_v61	51453176	42.436	pPt-540363	DArT_marker	cigar_liftover_v403_to_v61	894009	-5.427999999999997
hybrid_high_confidence	8	52622373	56.619	pPt-472750	DArT_marker	cigar_liftover_v403_to_v61	53103373	55.508	pPt-457562	DArT_marker	cigar_liftover_v403_to_v61	481000	-1.110999999999997
hybrid_high_confidence	8	53149549	56.128	pPt-653213	DArT_marker	cigar_liftover_v403_to_v61	53301457	55.99	pPt-653413	DArT_marker	cigar_liftover_v403_to_v61	151908	-0.13799999999999812
hybrid_high_confidence	8	53440117	55.99	pPt-552409	DArT_marker	cigar_liftover_v403_to_v61	53440159	55.985	pPt-539475	DArT_marker	cigar_liftover_v403_to_v61	42	-0.005000000000002558
hybrid_high_confidence	8	55027732	60.448	PM1350	repeat_region	cigar_liftover_v403_to_v61	56271396	59.685	solcap_snp_c1_8296	SNP	direct_spuddb_dm_v6_1	1243664	-0.7629999999999981
hybrid_high_confidence	8	57178514	62.649	pPt-534465	DArT_marker	cigar_liftover_v403_to_v61	57274863	62.253	solcap_snp_c1_5509	SNP	direct_spuddb_dm_v6_1	96349	-0.3960000000000008
hybrid_high_confidence	8	57358335	63.404	solcap_snp_c1_5532	SNP	direct_spuddb_dm_v6_1	57510401	63.222	pPt-472859	DArT_marker	cigar_liftover_v403_to_v61	152066	-0.18200000000000216
hybrid_high_confidence	8	57690192	64.687	solcap_snp_c1_5605	SNP	direct_spuddb_dm_v6_1	57771519	64.377	solcap_snp_c1_5612	SNP	direct_spuddb_dm_v6_1	81327	-0.3100000000000023
hybrid_high_confidence	8	57771519	64.377	solcap_snp_c1_5612	SNP	direct_spuddb_dm_v6_1	57947606	63.83	pPt-534657	DArT_marker	cigar_liftover_v403_to_v61	176087	-0.546999999999997
hybrid_high_confidence	8	57947606	63.831	pPt-537356	DArT_marker	cigar_liftover_v403_to_v61	57947687	63.741	pPt-456511	DArT_marker	cigar_liftover_v403_to_v61	81	-0.09000000000000341
hybrid_high_confidence	8	57962958	65.034	pPt-471848	DArT_marker	cigar_liftover_v403_to_v61	58072885	63.683	toPt-438550	DArT_marker	cigar_liftover_v403_to_v61	109927	-1.3510000000000062
hybrid_high_confidence	8	58604496	66.412	pPt-651323	DArT_marker	cigar_liftover_v403_to_v61	58624649	65.997	PM0024	repeat_region	cigar_liftover_v403_to_v61	20153	-0.41500000000000625
hybrid_high_confidence	8	58764444	67.791	pPt-457615	DArT_marker	cigar_liftover_v403_to_v61	58764544	65.62	pPt-536343	DArT_marker	cigar_liftover_v403_to_v61	100	-2.1709999999999923
hybrid_high_confidence	8	59147191	66.946	STGBSS	repeat_region	cigar_liftover_v403_to_v61	59147419	66.376	STM1105	repeat_region	cigar_liftover_v403_to_v61	228	-0.5699999999999932
hybrid_high_confidence	9	2345796	15.594	toPt-439769	DArT_marker	cigar_liftover_v403_to_v61	2345959	15.561	pPt-535215	DArT_marker	cigar_liftover_v403_to_v61	163	-0.032999999999999474
hybrid_high_confidence	9	2345959	15.594	pPt-536424	DArT_marker	cigar_liftover_v403_to_v61	2544553	15.584	pPt-654939	DArT_marker	cigar_liftover_v403_to_v61	198594	-0.009999999999999787
hybrid_high_confidence	9	12397029	40.061	PM1307	repeat_region	cigar_liftover_v403_to_v61	18288931	39.474	pPt-472210	DArT_marker	cigar_liftover_v403_to_v61	5891902	-0.5870000000000033
hybrid_high_confidence	9	34137871	39.625	solcap_snp_c1_2319	SNP	direct_spuddb_dm_v6_1	43274545	39.59	pPt-651168	DArT_marker	cigar_liftover_v403_to_v61	9136674	-0.03499999999999659
hybrid_high_confidence	9	43274545	39.59	pPt-651168	DArT_marker	cigar_liftover_v403_to_v61	43807359	39.406	st_2663	repeat_region	cigar_liftover_v403_to_v61	532814	-0.1840000000000046
hybrid_high_confidence	9	51477883	40.83	pPt-559310	DArT_marker	cigar_liftover_v403_to_v61	52227267	38.757	toPt-439232	DArT_marker	cigar_liftover_v403_to_v61	749384	-2.0730000000000004
hybrid_high_confidence	9	53488920	48.091	pPt-535745	DArT_marker	cigar_liftover_v403_to_v61	54181202	45.609	solcap_snp_c1_12794	SNP	direct_spuddb_dm_v6_1	692282	-2.4819999999999993
hybrid_high_confidence	9	54406078	49.282	MICRO.637.C1_809	match	cigar_liftover_v403_to_v61	54716891	46.308	MICRO.1131.C1_434	match	cigar_liftover_v403_to_v61	310813	-2.9739999999999966
hybrid_high_confidence	9	55353103	56.142	solcap_snp_c1_13519	SNP	direct_spuddb_dm_v6_1	56104281	50.736	solcap_snp_c1_16459	SNP	direct_spuddb_dm_v6_1	751178	-5.406000000000006
hybrid_high_confidence	9	58413779	61.264	solcap_snp_c1_1401	SNP	direct_spuddb_dm_v6_1	58912293	60.697	solcap_snp_c1_12054	SNP	direct_spuddb_dm_v6_1	498514	-0.5670000000000002
hybrid_high_confidence	9	59431706	62.809	pPt-538179	DArT_marker	cigar_liftover_v403_to_v61	59431737	62.792	toPt-439913	DArT_marker	cigar_liftover_v403_to_v61	31	-0.016999999999995907
hybrid_high_confidence	9	59431737	62.792	toPt-439913	DArT_marker	cigar_liftover_v403_to_v61	59431742	62.727	pPt-539594	DArT_marker	cigar_liftover_v403_to_v61	5	-0.06500000000000483
hybrid_high_confidence	9	59431742	63.059	pPt-535743	DArT_marker	cigar_liftover_v403_to_v61	59431743	62.809	pPt-535726	DArT_marker	cigar_liftover_v403_to_v61	1	-0.25
hybrid_high_confidence	9	59431743	62.809	pPt-539293	DArT_marker	cigar_liftover_v403_to_v61	59431745	62.801	toPt-438737	DArT_marker	cigar_liftover_v403_to_v61	2	-0.007999999999995566
hybrid_high_confidence	9	59431745	62.809	toPt-763864	DArT_marker	cigar_liftover_v403_to_v61	59431846	62.784	toPt-438644	DArT_marker	cigar_liftover_v403_to_v61	101	-0.02499999999999858
hybrid_high_confidence	9	59440240	62.801	pPt-653066	DArT_marker	cigar_liftover_v403_to_v61	59596669	62.151	pPt-473763	DArT_marker	cigar_liftover_v403_to_v61	156429	-0.6499999999999986
hybrid_high_confidence	9	59596669	62.151	pPt-473763	DArT_marker	cigar_liftover_v403_to_v61	59826894	60.865	toPt-437854	DArT_marker	cigar_liftover_v403_to_v61	230225	-1.2860000000000014
hybrid_high_confidence	9	59918955	64.076	pPt-559613	DArT_marker	cigar_liftover_v403_to_v61	59920002	60.46	pPt-656850	DArT_marker	cigar_liftover_v403_to_v61	1047	-3.6159999999999926
hybrid_high_confidence	9	61680912	69.522	pPt-457457	DArT_marker	cigar_liftover_v403_to_v61	61680990	68.99	toPt-763577	DArT_marker	cigar_liftover_v403_to_v61	78	-0.5320000000000107
hybrid_high_confidence	9	61680990	68.99	toPt-763577	DArT_marker	cigar_liftover_v403_to_v61	61762534	66.664	solcap_snp_c1_8939	SNP	direct_spuddb_dm_v6_1	81544	-2.3259999999999934
hybrid_high_confidence	9	62033713	70.956	solcap_snp_c1_8955	SNP	direct_spuddb_dm_v6_1	62320987	70.016	pPt-536054	DArT_marker	cigar_liftover_v403_to_v61	287274	-0.9399999999999977
hybrid_high_confidence	9	63001833	72.979	pPt-535101	DArT_marker	cigar_liftover_v403_to_v61	63001885	72.719	capPt-672308	DArT_marker	cigar_liftover_v403_to_v61	52	-0.2600000000000051
hybrid_high_confidence	9	63339315	73.536	pPt-536181	DArT_marker	cigar_liftover_v403_to_v61	63339316	73.514	pPt-540196	DArT_marker	cigar_liftover_v403_to_v61	1	-0.02200000000000557
hybrid_high_confidence	9	63987925	76.288	toPt-441141	DArT_marker	cigar_liftover_v403_to_v61	64007875	75.748	solcap_snp_c1_12726	SNP	direct_spuddb_dm_v6_1	19950	-0.539999999999992
