chr	pos	cM	marker_id	marker_type	genetic_chr	old_seqid	old_start	old_end	old_midpoint	target_seqid	target_pos	paf_strand	mapq	paf_identity	paf_query_span	n_liftover_candidates	cigar_status	liftover_status
9	65658883	80.766	pPt-458601	DArT_marker	9	ST4.03ch09	59576968	59577729	59577348	chr09	65658883	+	60	0.9952279549477897	39473	1	cigar_aligned_base	lifted_chr_agree
9	65658883	80.766	pPt-533882	DArT_marker	9	ST4.03ch09	59576968	59577728	59577348	chr09	65658883	+	60	0.9952279549477897	39473	1	cigar_aligned_base	lifted_chr_agree
9	65658883	80.766	pPt-540287	DArT_marker	9	ST4.03ch09	59576968	59577729	59577348	chr09	65658883	+	60	0.9952279549477897	39473	1	cigar_aligned_base	lifted_chr_agree
9	65687488	80.766	pPt-538575	DArT_marker	9	ST4.03ch09	59606333	59606666	59606499	chr09	65687488	+	60	0.9952279549477897	39473	1	cigar_aligned_base	lifted_chr_agree
9	65687488	80.766	pPt-652142	DArT_marker	9	ST4.03ch09	59606333	59606666	59606499	chr09	65687488	+	60	0.9952279549477897	39473	1	cigar_aligned_base	lifted_chr_agree
9	65687488	80.766	pPt-653168	DArT_marker	9	ST4.03ch09	59606333	59606666	59606499	chr09	65687488	+	60	0.9952279549477897	39473	1	cigar_aligned_base	lifted_chr_agree
9	66300693	82.423	solcap_stsnp_c1_6619	SNP	9	ST4.03ch09	60101725	60101725	60101725	chr09	66300693	+	60	0.9830287485305119	95068	1	cigar_aligned_base	lifted_chr_agree
9	66320339	82.536	solcap_stsnp_c1_6621	SNP	9	ST4.03ch09	60121835	60121835	60121835	chr09	66320339	+	60	0.9830287485305119	95068	1	cigar_aligned_base	lifted_chr_agree
9	66777078	87.866	solcap_stsnp_c1_10580	SNP	9	ST4.03ch09	60570402	60570402	60570402	chr09	66777078	+	60	0.9972985857301764	25335	1	cigar_aligned_base	lifted_chr_agree
9	66778416	86.542	solcap_stsnp_c1_10582	SNP	9	ST4.03ch09	60571740	60571740	60571740	chr09	66778416	+	60	0.9972985857301764	25335	1	cigar_aligned_base	lifted_chr_agree
9	67360701	86.621	solcap_stsnp_c1_8547	SNP	9	ST4.03ch09	61241394	61241394	61241394	chr09	67360701	+	60	0.9721175261264348	97097	1	cigar_aligned_base	lifted_chr_agree
10	291396	2.595	solcap_stsnp_c1_305	SNP	10	ST4.03ch10	339062	339062	339062	chr10	291396	+	60	0.9922530512931204	128010	1	cigar_aligned_base	lifted_chr_agree
10	294026	3.01	pPt-539370	DArT_marker	10	ST4.03ch10	341492	341892	341692	chr10	294026	+	60	0.9922530512931204	128010	1	cigar_aligned_base	lifted_chr_agree
10	294026	3.01	pPt-650911	DArT_marker	10	ST4.03ch10	341492	341892	341692	chr10	294026	+	60	0.9922530512931204	128010	1	cigar_aligned_base	lifted_chr_agree
10	294026	3.01	pPt-652185	DArT_marker	10	ST4.03ch10	341492	341892	341692	chr10	294026	+	60	0.9922530512931204	128010	1	cigar_aligned_base	lifted_chr_agree
10	294026	3.01	pPt-652699	DArT_marker	10	ST4.03ch10	341492	341892	341692	chr10	294026	+	60	0.9922530512931204	128010	1	cigar_aligned_base	lifted_chr_agree
10	294026	3.537	pPt-654733	DArT_marker	10	ST4.03ch10	341492	341892	341692	chr10	294026	+	60	0.9922530512931204	128010	1	cigar_aligned_base	lifted_chr_agree
10	645046	3.784	MICRO.2880.C1_913	match	10	ST4.03ch10	695877	695997	695937	chr10	645046	+	60	0.9923339496515432	70778	1	cigar_aligned_base	lifted_chr_agree
10	675172	4.383	pPt-472610	DArT_marker	10	ST4.03ch10	725997	726214	726105	chr10	675172	+	60	0.9923339496515432	70778	1	cigar_aligned_base	lifted_chr_agree
10	675172	4.383	pPt-650953	DArT_marker	10	ST4.03ch10	725997	726214	726105	chr10	675172	+	60	0.9923339496515432	70778	1	cigar_aligned_base	lifted_chr_agree
10	920818	4.183	st_15123	repeat_region	10	ST4.03ch10	980326	980527	980426	chr10	920818	+	60	0.9798755506796716	58195	1	cigar_aligned_base	lifted_chr_agree
10	965693	7.902	pPt-456767	DArT_marker	10	ST4.03ch10	1024740	1025488	1025114	chr10	965693	+	60	0.9960017769880053	22446	1	cigar_aligned_base	lifted_chr_agree
10	1480102	0.0	PM0417	repeat_region	10	ST4.03ch10	1553205	1553349	1553277	chr10	1480102	+	60	0.9783752917225285	40056	1	cigar_aligned_base	lifted_chr_agree
10	1614384	6.575	solcap_stsnp_c1_261	SNP	10	ST4.03ch10	1699433	1699433	1699433	chr10	1614384	+	60	0.9930259257355335	126241	1	cigar_aligned_base	lifted_chr_agree
10	1826253	9.56	solcap_stsnp_c1_272	SNP	10	ST4.03ch10	1922202	1922202	1922202	chr10	1826253	+	60	0.9968422009178064	132823	1	cigar_aligned_base	lifted_chr_agree
10	2034738	7.58	pPt-473086	DArT_marker	10	ST4.03ch10	2134922	2135211	2135066	chr10	2034738	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034836	7.609	pPt-653521	DArT_marker	10	ST4.03ch10	2134921	2135408	2135164	chr10	2034836	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034836	7.609	pPt-656726	DArT_marker	10	ST4.03ch10	2134921	2135408	2135164	chr10	2034836	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.569	pPt-537963	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.6	pPt-539897	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.609	pPt-552086	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.609	pPt-653123	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.609	pPt-653829	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.657	pPt-456962	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.657	pPt-533816	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.657	pPt-534244	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.657	pPt-535657	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.657	pPt-537357	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.657	pPt-539398	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.657	pPt-540171	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.657	pPt-552624	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.657	pPt-552651	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.657	pPt-559414	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034837	7.657	pPt-655039	DArT_marker	10	ST4.03ch10	2134921	2135409	2135165	chr10	2034837	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2034840	7.609	pPt-540164	DArT_marker	10	ST4.03ch10	2134928	2135409	2135168	chr10	2034840	+	60	0.9708745943247067	75091	1	cigar_aligned_base	lifted_chr_agree
10	2346214	8.962	solcap_stsnp_c1_289	SNP	10	ST4.03ch10	2468562	2468562	2468562	chr10	2346214	+	60	0.9850321534462613	128338	1	cigar_aligned_base	lifted_chr_agree
10	2361285	10.322	pPt-456590	DArT_marker	10	ST4.03ch10	2483523	2484870	2484196	chr10	2361285	+	60	0.9850321534462613	128338	1	cigar_aligned_base	lifted_chr_agree
10	3132180	12.432	pPt-533808	DArT_marker	10	ST4.03ch10	3320902	3321306	3321104	chr10	3132180	+	60	0.9864400697221368	117462	1	cigar_aligned_base	lifted_chr_agree
10	3132180	12.432	pPt-652758	DArT_marker	10	ST4.03ch10	3320902	3321306	3321104	chr10	3132180	+	60	0.9864400697221368	117462	1	cigar_aligned_base	lifted_chr_agree
10	3132180	12.432	pPt-652869	DArT_marker	10	ST4.03ch10	3320902	3321306	3321104	chr10	3132180	+	60	0.9864400697221368	117462	1	cigar_aligned_base	lifted_chr_agree
10	3132180	12.489	toPt-439062	DArT_marker	10	ST4.03ch10	3320902	3321306	3321104	chr10	3132180	+	60	0.9864400697221368	117462	1	cigar_aligned_base	lifted_chr_agree
10	3132180	12.624	pPt-472889	DArT_marker	10	ST4.03ch10	3320902	3321306	3321104	chr10	3132180	+	60	0.9864400697221368	117462	1	cigar_aligned_base	lifted_chr_agree
10	3132180	12.624	pPt-652078	DArT_marker	10	ST4.03ch10	3320902	3321306	3321104	chr10	3132180	+	60	0.9864400697221368	117462	1	cigar_aligned_base	lifted_chr_agree
10	3132266	12.432	pPt-457178	DArT_marker	10	ST4.03ch10	3320902	3321479	3321190	chr10	3132266	+	60	0.9864400697221368	117462	1	cigar_aligned_base	lifted_chr_agree
10	4106371	14.581	pPt-473652	DArT_marker	10	ST4.03ch10	4448569	4449062	4448815	chr10	4106371	+	60	0.9907340739216897	117323	1	cigar_aligned_base	lifted_chr_agree
10	4106371	14.608	pPt-657368	DArT_marker	10	ST4.03ch10	4448569	4449062	4448815	chr10	4106371	+	60	0.9907340739216897	117323	1	cigar_aligned_base	lifted_chr_agree
10	6642729	22.556	solcap_stsnp_c1_14047	SNP	10	ST4.03ch10	20040041	20040041	20040041	chr10	6642729	+	60	0.9870926431435986	67425	1	cigar_aligned_base	lifted_chr_agree
10	7780322	21.884	PM0126	repeat_region	10	ST4.03ch10	38202603	38202737	38202670	chr10	7780322	-	60	0.9996452328159645	11274	1	cigar_aligned_base	lifted_chr_agree
10	10737387	18.531	pPt-473173	DArT_marker	10	ST4.03ch10	23467781	23468618	23468199	chr10	10737387	+	60	0.9625821572323839	94488	1	cigar_aligned_base	lifted_chr_agree
10	10737388	19.247	pPt-656604	DArT_marker	10	ST4.03ch10	23467781	23468619	23468200	chr10	10737388	+	60	0.9625821572323839	94488	1	cigar_aligned_base	lifted_chr_agree
10	10753815	19.435	STM0051	repeat_region	10	ST4.03ch10	23484569	23484685	23484627	chr10	10753815	+	60	0.9625821572323839	94488	1	cigar_aligned_base	lifted_chr_agree
10	11815345	18.998	PM1302	repeat_region	10	ST4.03ch10	24559355	24559501	24559428	chr10	11815345	+	60	0.9973335966818092	40500	1	cigar_aligned_base	lifted_chr_agree
10	16026853	20.595	PM1355	repeat_region	10	ST4.03ch10	10064256	10064418	10064337	chr10	16026853	+	60	0.93213009964279	44026	1	cigar_aligned_base	lifted_chr_agree
10	17962311	41.049	pPt-652912	DArT_marker	10	ST4.03ch10	27044463	27045342	27044902	chr10	17962311	-	60	0.9789950887797506	26470	1	cigar_aligned_base	lifted_chr_agree
10	17962311	41.371	pPt-473473	DArT_marker	10	ST4.03ch10	27044463	27045342	27044902	chr10	17962311	-	60	0.9789950887797506	26470	1	cigar_aligned_base	lifted_chr_agree
10	17962311	42.04	pPt-653258	DArT_marker	10	ST4.03ch10	27044463	27045342	27044902	chr10	17962311	-	60	0.9789950887797506	26470	1	cigar_aligned_base	lifted_chr_agree
10	17967322	21.197	pPt-471094	DArT_marker	10	ST4.03ch10	27039596	27040187	27039891	chr10	17967322	-	60	0.9789950887797506	26470	1	cigar_aligned_base	lifted_chr_agree
10	17967322	21.197	pPt-471470	DArT_marker	10	ST4.03ch10	27039596	27040187	27039891	chr10	17967322	-	60	0.9789950887797506	26470	1	cigar_aligned_base	lifted_chr_agree
10	17967543	21.197	pPt-533932	DArT_marker	10	ST4.03ch10	27039153	27040187	27039670	chr10	17967543	-	60	0.9789950887797506	26470	1	cigar_aligned_base	lifted_chr_agree
10	17967834	21.197	pPt-538467	DArT_marker	10	ST4.03ch10	27039153	27039606	27039379	chr10	17967834	-	60	0.9789950887797506	26470	1	cigar_aligned_base	lifted_chr_agree
10	21865280	20.867	pPt-535392	DArT_marker	10	ST4.03ch10	8237167	8237756	8237461	chr10	21865280	-	60	0.9996356254229348	19207	1	cigar_aligned_base	lifted_chr_agree
10	29044920	21.796	PM1358	repeat_region	10	ST4.03ch10	34634281	34634425	34634353	chr10	29044920	-	60	0.9979616855973886	203128	1	cigar_aligned_base	lifted_chr_agree
10	29677960	20.137	solcap_stsnp_c1_1	SNP	10	ST4.03ch10	33993379	33993379	33993379	chr10	29677960	-	60	0.7575531099942079	41596	1	cigar_aligned_base	lifted_chr_agree
10	30749482	21.352	solcap_stsnp_c1_5	SNP	10	ST4.03ch10	32869283	32869283	32869283	chr10	30749482	-	60	0.9974398809654056	45660	1	cigar_aligned_base	lifted_chr_agree
10	31387549	23.528	solcap_stsnp_c1_7	SNP	10	ST4.03ch10	32251718	32251718	32251718	chr10	31387549	-	60	0.988902810094863	22841	1	cigar_aligned_base	lifted_chr_agree
10	35603439	25.672	solcap_stsnp_c1_3057	SNP	10	ST4.03ch10	28438797	28438797	28438797	chr10	35603439	+	60	0.9886207573082205	76388	1	cigar_aligned_base	lifted_chr_agree
10	36968160	23.048	solcap_stsnp_c1_3055	SNP	10	ST4.03ch10	29814382	29814382	29814382	chr10	36968160	+	60	0.9877119348810817	102490	1	cigar_aligned_base	lifted_chr_agree
10	44025840	26.215	PM1337	repeat_region	10	ST4.03ch10	43480126	43480323	43480224	chr10	44025840	+	60	0.9904963041182682	25568	1	cigar_aligned_base	lifted_chr_agree
10	44301243	26.728	solcap_stsnp_c1_11408	SNP	10	ST4.03ch10	43758532	43758532	43758532	chr10	44301243	+	60	0.9923423615857826	94773	1	cigar_aligned_base	lifted_chr_agree
10	45867762	26.604	solcap_stsnp_c1_14465	SNP	10	ST4.03ch10	45347792	45347792	45347792	chr10	45867762	+	60	0.9925865800865801	36867	1	cigar_aligned_base	lifted_chr_agree
10	46391532	27.672	solcap_stsnp_c1_12035	SNP	10	ST4.03ch10	45888736	45888736	45888736	chr10	46391532	+	60	0.9827555136611265	72503	1	cigar_aligned_base	lifted_chr_agree
10	47804246	36.083	pPt-654661	DArT_marker	10	ST4.03ch10	47119159	47119823	47119491	chr10	47804246	+	60	0.9998359445492576	24381	1	cigar_aligned_base	lifted_chr_agree
10	47804246	36.091	pPt-536843	DArT_marker	10	ST4.03ch10	47119159	47119823	47119491	chr10	47804246	+	60	0.9998359445492576	24381	1	cigar_aligned_base	lifted_chr_agree
10	47804246	36.091	pPt-552476	DArT_marker	10	ST4.03ch10	47119159	47119823	47119491	chr10	47804246	+	60	0.9998359445492576	24381	1	cigar_aligned_base	lifted_chr_agree
10	47804246	36.402	pPt-552174	DArT_marker	10	ST4.03ch10	47119159	47119823	47119491	chr10	47804246	+	60	0.9998359445492576	24381	1	cigar_aligned_base	lifted_chr_agree
10	48174762	36.298	solcap_stsnp_c1_16004	SNP	10	ST4.03ch10	47538553	47538553	47538553	chr10	48174762	+	60	0.9998438573480732	32018	1	cigar_aligned_base	lifted_chr_agree
10	49042701	34.53	toPt-440832	DArT_marker	10	ST4.03ch10	48147586	48148247	48147916	chr10	49042701	+	60	0.9880263132585739	105223	1	cigar_aligned_base	lifted_chr_agree
10	49042767	34.53	pPt-539063	DArT_marker	10	ST4.03ch10	48147586	48148378	48147982	chr10	49042767	+	60	0.9880263132585739	105223	1	cigar_aligned_base	lifted_chr_agree
10	49042767	34.53	pPt-552569	DArT_marker	10	ST4.03ch10	48147586	48148378	48147982	chr10	49042767	+	60	0.9880263132585739	105223	1	cigar_aligned_base	lifted_chr_agree
10	49042767	34.53	pPt-559421	DArT_marker	10	ST4.03ch10	48147586	48148378	48147982	chr10	49042767	+	60	0.9880263132585739	105223	1	cigar_aligned_base	lifted_chr_agree
10	49233562	37.794	solcap_stsnp_c1_14606	SNP	10	ST4.03ch10	48376904	48376904	48376904	chr10	49233562	+	60	1.0	15429	1	cigar_aligned_base	lifted_chr_agree
10	50430249	39.12	toPt-437059	DArT_marker	10	ST4.03ch10	49406173	49406475	49406324	chr10	50430249	+	60	0.9949066213921901	38871	1	cigar_aligned_base	lifted_chr_agree
10	50430249	39.12	toPt-439655	DArT_marker	10	ST4.03ch10	49406173	49406475	49406324	chr10	50430249	+	60	0.9949066213921901	38871	1	cigar_aligned_base	lifted_chr_agree
10	51855735	43.078	pPt-533924	DArT_marker	10	ST4.03ch10	50901994	50902299	50902146	chr10	51855735	+	60	0.9562309578657947	12905	1	cigar_aligned_base	lifted_chr_agree
10	51855778	43.41	pPt-650975	DArT_marker	10	ST4.03ch10	50901994	50902385	50902189	chr10	51855778	+	60	0.9562309578657947	12905	1	cigar_aligned_base	lifted_chr_agree
10	52087178	45.883	solcap_stsnp_c1_9498	SNP	10	ST4.03ch10	51153536	51153536	51153536	chr10	52087178	+	60	0.9915327311536124	73438	1	cigar_aligned_base	lifted_chr_agree
10	52898453	46.385	pPt-539509	DArT_marker	10	ST4.03ch10	52004351	52004565	52004458	chr10	52898453	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898639	46.379	pPt-653677	DArT_marker	10	ST4.03ch10	52004351	52004938	52004644	chr10	52898639	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898641	46.383	pPt-652127	DArT_marker	10	ST4.03ch10	52004351	52004941	52004646	chr10	52898641	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	45.911	toPt-440308	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.312	pPt-458453	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.353	pPt-650893	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.379	pPt-458714	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.379	pPt-459023	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.379	pPt-472481	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.379	pPt-539190	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.379	toPt-437020	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.379	toPt-437558	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.379	toPt-439355	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.383	pPt-535439	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.383	pPt-650881	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.383	pPt-654512	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.385	pPt-654751	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.387	toPt-438485	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.388	toPt-439251	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.445	toPt-440369	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.693	pPt-458198	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898643	46.724	pPt-458465	DArT_marker	10	ST4.03ch10	52004351	52004946	52004648	chr10	52898643	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898816	46.295	capPt-673116	DArT_marker	10	ST4.03ch10	52004696	52004946	52004821	chr10	52898816	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	52898816	46.313	capPt-672993	DArT_marker	10	ST4.03ch10	52004696	52004946	52004821	chr10	52898816	+	60	0.9977558743289624	22680	1	cigar_aligned_base	lifted_chr_agree
10	53051560	46.077	solcap_stsnp_c1_15222	SNP	10	ST4.03ch10	52168250	52168250	52168250	chr10	53051560	+	60	0.9708535181864412	76238	1	cigar_aligned_base	lifted_chr_agree
10	53142228	47.01	solcap_stsnp_c1_15216	SNP	10	ST4.03ch10	52262080	52262080	52262080	chr10	53142228	+	60	0.9896014931189367	49824	1	cigar_aligned_base	lifted_chr_agree
10	55214380	49.827	pPt-459092	DArT_marker	10	ST4.03ch10	54347437	54347635	54347536	chr10	55214380	+	60	0.9998846464413427	17336	1	cigar_aligned_base	lifted_chr_agree
10	55214381	49.755	pPt-458475	DArT_marker	10	ST4.03ch10	54347437	54347637	54347537	chr10	55214381	+	60	0.9998846464413427	17336	1	cigar_aligned_base	lifted_chr_agree
10	55214381	49.755	pPt-539947	DArT_marker	10	ST4.03ch10	54347437	54347637	54347537	chr10	55214381	+	60	0.9998846464413427	17336	1	cigar_aligned_base	lifted_chr_agree
10	55214381	49.755	pPt-654281	DArT_marker	10	ST4.03ch10	54347438	54347637	54347537	chr10	55214381	+	60	0.9998846464413427	17336	1	cigar_aligned_base	lifted_chr_agree
10	55214381	49.979	pPt-457825	DArT_marker	10	ST4.03ch10	54347437	54347637	54347537	chr10	55214381	+	60	0.9998846464413427	17336	1	cigar_aligned_base	lifted_chr_agree
10	55254858	50.273	solcap_stsnp_c1_10324	SNP	10	ST4.03ch10	54389816	54389816	54389816	chr10	55254858	+	60	0.9982393831770027	32933	1	cigar_aligned_base	lifted_chr_agree
10	55257906	49.769	pPt-652171	DArT_marker	10	ST4.03ch10	54392723	54393006	54392864	chr10	55257906	+	60	0.9982393831770027	32933	1	cigar_aligned_base	lifted_chr_agree
10	57342715	57.701	solcap_stsnp_c1_9069	SNP	10	ST4.03ch10	56513750	56513750	56513750	chr10	57342715	+	60	0.9811122770199371	11436	1	cigar_aligned_base	lifted_chr_agree
10	57502157	57.235	solcap_stsnp_c1_12656	SNP	10	ST4.03ch10	56677034	56677034	56677034	chr10	57502157	+	60	0.9989838987025168	25777	1	cigar_aligned_base	lifted_chr_agree
10	57561186	59.216	pPt-458108	DArT_marker	10	ST4.03ch10	56735717	56736329	56736023	chr10	57561186	+	60	0.9651764486504125	41420	1	cigar_aligned_base	lifted_chr_agree
10	57586970	58.919	solcap_stsnp_c1_12614	SNP	10	ST4.03ch10	56762745	56762745	56762745	chr10	57586970	+	60	0.9939533196275245	33221	1	cigar_aligned_base	lifted_chr_agree
10	57944536	61.372	PM0139	repeat_region	10	ST4.03ch10	57164395	57164527	57164461	chr10	57944536	+	60	0.9942674085314449	5930	1	cigar_aligned_base	lifted_chr_agree
10	58324929	62.297	solcap_stsnp_c1_7206	SNP	10	ST4.03ch10	57553566	57553566	57553566	chr10	58324929	+	60	0.983316154830057	162951	1	cigar_aligned_base	lifted_chr_agree
10	59199662	64.989	pPt-651366	DArT_marker	10	ST4.03ch10	58436102	58436438	58436270	chr10	59199662	+	60	0.9875526732614088	66514	1	cigar_aligned_base	lifted_chr_agree
10	59248708	68.865	solcap_stsnp_c1_8814	SNP	10	ST4.03ch10	58485780	58485780	58485780	chr10	59248708	+	60	0.9709001105277701	59009	1	cigar_aligned_base	lifted_chr_agree
10	59277472	67.349	toPt-437377	DArT_marker	10	ST4.03ch10	58515787	58516258	58516022	chr10	59277472	+	60	0.9709001105277701	59009	1	cigar_aligned_base	lifted_chr_agree
11	478455	6.415	pPt-473989	DArT_marker	11	ST4.03ch11	177588	178547	178067	chr11	478455	+	60	0.9991448606122798	78390	1	cigar_aligned_base	lifted_chr_agree
11	478459	6.415	pPt-656084	DArT_marker	11	ST4.03ch11	177595	178547	178071	chr11	478459	+	60	0.9991448606122798	78390	1	cigar_aligned_base	lifted_chr_agree
11	478466	6.415	pPt-654935	DArT_marker	11	ST4.03ch11	177610	178547	178078	chr11	478466	+	60	0.9991448606122798	78390	1	cigar_aligned_base	lifted_chr_agree
11	478667	6.415	toPt-440415	DArT_marker	11	ST4.03ch11	178012	178547	178279	chr11	478667	+	60	0.9991448606122798	78390	1	cigar_aligned_base	lifted_chr_agree
11	675706	7.188	solcap_stsnp_c1_4358	SNP	11	ST4.03ch11	389661	389661	389661	chr11	675706	+	60	0.9892568082558041	83386	1	cigar_aligned_base	lifted_chr_agree
11	1414041	10.24	pPt-652437	DArT_marker	11	ST4.03ch11	1113942	1114428	1114185	chr11	1414041	+	60	0.9892862388650325	116895	1	cigar_aligned_base	lifted_chr_agree
11	2579325	0.759	solcap_stsnp_c1_11111	SNP	11	ST4.03ch11	1788796	1788796	1788796	chr11	2579325	+	60	0.989491089258787	171539	1	cigar_aligned_base	lifted_chr_agree
11	2822788	2.25	pPt-470834	DArT_marker	11	ST4.03ch11	2066774	2067723	2067248	chr11	2822788	+	60	0.980406882624877	59473	1	cigar_aligned_base	lifted_chr_agree
11	2830372	1.658	pPt-534589	DArT_marker	11	ST4.03ch11	2074467	2075021	2074744	chr11	2830372	+	60	0.980406882624877	59473	1	cigar_aligned_base	lifted_chr_agree
11	2830372	2.226	pPt-536045	DArT_marker	11	ST4.03ch11	2074467	2075021	2074744	chr11	2830372	+	60	0.980406882624877	59473	1	cigar_aligned_base	lifted_chr_agree
11	2830372	2.233	pPt-538065	DArT_marker	11	ST4.03ch11	2074467	2075021	2074744	chr11	2830372	+	60	0.980406882624877	59473	1	cigar_aligned_base	lifted_chr_agree
