chr	pos	cM	bin	source_chr	tigr6_seqid	tigr6_pos	asm465v1_seqid	asm465v1_start0	asm465v1_end0	strand
9	14241592	63.305800	Bin1225	9	chr09|13109	15707553	9	14241591	14241592	+
9	14461216	64.540431	Bin1226	9	chr09|13109	15927695	9	14461215	14461216	+
9	14709480	64.780240	Bin1227	9	chr09|13109	16198856	9	14709479	14709480	+
9	14907031	65.263335	Bin1228	9	chr09|13109	16386283	9	14907030	14907031	+
9	14977477	66.497966	Bin1229	9	chr09|13109	16466042	9	14977476	14977477	+
9	15148642	70.801696	Bin1230	9	chr09|13109	16617959	9	15148641	15148642	+
9	15806665	71.767887	Bin1232	9	chr09|13109	17145963	9	15806664	15806665	+
9	16045632	72.007696	Bin1233	9	chr09|13109	17373376	9	16045631	16045632	+
9	16160079	72.490791	Bin1234	9	chr09|13109	17525142	9	16160078	16160079	+
9	16265545	72.730600	Bin1235	9	chr09|13109	17624569	9	16265544	16265545	+
9	16392146	73.711024	Bin1236	9	chr09|13109	17741644	9	16392145	16392146	+
9	16498908	74.194119	Bin1237	9	chr09|13109	17848824	9	16498907	16498908	+
9	16576165	74.677215	Bin1238	9	chr09|13109	17920936	9	16576164	16576165	+
9	16741215	75.646963	Bin1240	9	chr09|13109	18071676	9	16741214	16741215	+
9	16806169	76.130059	Bin1241	9	chr09|13109	18151733	9	16806168	16806169	+
9	16822073	76.369867	Bin1242	9	chr09|13109	18168311	9	16822072	16822073	+
9	16891898	76.609676	Bin1243	9	chr09|13109	18242202	9	16891897	16891898	+
9	17001491	78.102324	Bin1244	9	chr09|13109	18334299	9	17001490	17001491	+
9	17067173	78.342133	Bin1245	9	chr09|13109	18396814	9	17067172	17067173	+
9	17140794	79.072073	Bin1246	9	chr09|13109	18470808	9	17140793	17140794	+
9	17196804	79.311881	Bin1247	9	chr09|13109	18544906	9	17196803	17196804	+
9	17301990	79.551690	Bin1248	9	chr09|13109	18657510	9	17301989	17301990	+
9	17418331	80.034786	Bin1249	9	chr09|13109	18750967	9	17418330	17418331	+
9	17468772	80.274594	Bin1250	9	chr09|13109	18791897	9	17468771	17468772	+
9	17533579	80.514403	Bin1251	9	chr09|13109	18858075	9	17533578	17533579	+
9	17588620	80.754211	Bin1252	9	chr09|13109	18913600	9	17588619	17588620	+
9	17643719	81.237307	Bin1253	9	chr09|13109	18969110	9	17643718	17643719	+
9	17734684	82.457539	Bin1255	9	chr09|13109	19083917	9	17734683	17734684	+
9	17785735	82.940635	Bin1256	9	chr09|13109	19137688	9	17785734	17785735	+
9	17889610	84.160867	Bin1258	9	chr09|13109	19255132	9	17889609	17889610	+
9	17917313	84.643962	Bin1259	9	chr09|13109	19282670	9	17917312	17917313	+
9	18012542	85.127058	Bin1260	9	chr09|13109	19372474	9	18012541	18012542	+
9	18145188	85.610153	Bin1261	9	chr09|13109	19499760	9	18145187	18145188	+
9	18369473	86.093249	Bin1262	9	chr09|13109	19677499	9	18369472	18369473	+
9	18913257	86.572866	Bin1264	9	chr09|13109	20137378	9	18913256	18913257	+
9	19025523	86.812675	Bin1265	9	chr09|13109	20247219	9	19025522	19025523	+
9	19100860	87.295770	Bin1266	9	chr09|13109	20328121	9	19100859	19100860	+
9	19204033	87.535579	Bin1267	9	chr09|13109	20435279	9	19204032	19204033	+
9	19298324	88.018675	Bin1268	9	chr09|13109	20522449	9	19298323	19298324	+
9	19344365	88.258483	Bin1269	9	chr09|13109	20568774	9	19344364	19344365	+
9	19505116	88.988423	Bin1270	9	chr09|13109	20722448	9	19505115	19505116	+
9	19654566	89.718363	Bin1271	9	chr09|13109	20872966	9	19654565	19654566	+
9	19780316	89.958172	Bin1272	9	chr09|13109	20991224	9	19780315	19780316	+
9	19886505	91.450820	Bin1273	9	chr09|13109	21111472	9	19886504	19886505	+
9	19915166	91.690628	Bin1274	9	chr09|13109	21142264	9	19915165	19915166	+
9	19938240	91.930437	Bin1275	9	chr09|13109	21165020	9	19938239	19938240	+
9	20003400	92.170246	Bin1276	9	chr09|13109	21227691	9	20003399	20003400	+
9	20090512	92.410054	Bin1277	9	chr09|13109	21293802	9	20090511	20090512	+
9	20141783	92.649863	Bin1278	9	chr09|13109	21340434	9	20141782	20141783	+
9	20177243	92.889672	Bin1279	9	chr09|13109	21376374	9	20177242	20177243	+
9	20254550	93.372767	Bin1280	9	chr09|13109	21447490	9	20254549	20254550	+
9	20317847	93.612576	Bin1281	9	chr09|13109	21521962	9	20317846	20317847	+
9	20331315	94.095671	Bin1282	9	chr09|13109	21563304	9	20331314	20331315	+
9	20390630	95.588319	Bin1283	9	chr09|13109	21617972	9	20390629	20390630	+
9	20526984	95.828128	Bin1284	9	chr09|13109	21716297	9	20526983	20526984	+
9	20671680	96.067937	Bin1285	9	chr09|13109	21857427	9	20671679	20671680	+
9	20859554	102.975454	Bin1286	9	chr09|13109	22048930	9	20859553	20859554	+
9	21007035	103.955877	Bin1287	9	chr09|13109	22188882	9	21007034	21007035	+
9	21061601	104.195686	Bin1288	9	chr09|13109	22225319	9	21061600	21061601	+
9	21123081	104.435494	Bin1289	9	chr09|13109	22286254	9	21123080	21123081	+
9	21595178	107.159809	Bin1292	9	chr09|13109	22780341	9	21595177	21595178	+
10	239170	0.000000	Bin1293	10	chr10|13110	387398	10	239169	239170	+
10	841176	0.722904	Bin1295	10	chr10|13110	892967	10	841175	841176	+
10	1039602	2.717279	Bin1297	10	chr10|13110	1098846	10	1039601	1039602	+
10	1757753	3.679992	Bin1300	10	chr10|13110	1808332	10	1757752	1757753	+
10	2260745	3.919800	Bin1301	10	chr10|13110	2428864	10	2260744	2260745	+
10	2398311	6.762943	Bin1302	10	chr10|13110	2596204	10	2398310	2398311	+
10	2904864	7.002752	Bin1303	10	chr10|13110	3079971	10	2904863	2904864	+
10	3480976	9.023229	Bin1304	10	chr10|13110	3819250	10	3480975	3480976	+
10	3815594	10.003652	Bin1305	10	chr10|13110	4526367	10	3815593	3815594	+
10	4559093	11.223885	Bin1307	10	chr10|13110	5314200	10	4559092	4559093	+
10	4605873	11.463693	Bin1308	10	chr10|13110	5359849	10	4605872	4605873	+
10	4647898	11.703502	Bin1309	10	chr10|13110	5433924	10	4647897	4647898	+
10	5194783	11.943310	Bin1310	10	chr10|13110	5952322	10	5194782	5194783	+
10	5717822	12.183119	Bin1311	10	chr10|13110	6656348	10	5717821	5717822	+
10	6854368	13.145832	Bin1314	10	chr10|13110	8358479	10	6854367	6854368	+
10	7275049	13.385640	Bin1315	10	chr10|13110	8845941	10	7275048	7275049	+
10	7668569	13.625449	Bin1316	10	chr10|13110	9237774	10	7668568	7668569	+
10	8223032	14.105066	Bin1318	10	chr10|13110	9937550	10	8223031	8223032	+
10	9744475	15.314623	Bin1321	10	chr10|13110	11445420	10	9744474	9744475	+
10	9885777	18.440641	Bin1322	10	chr10|13110	11544701	10	9885776	9885777	+
10	9921174	18.680450	Bin1323	10	chr10|13110	11576266	10	9921173	9921174	+
10	9950674	19.163545	Bin1324	10	chr10|13110	11616429	10	9950673	9950674	+
10	10125010	20.133294	Bin1326	10	chr10|13110	11766198	10	10125009	10125010	+
10	10231107	20.373103	Bin1327	10	chr10|13110	11839607	10	10231106	10231107	+
10	10304396	22.393580	Bin1328	10	chr10|13110	11900547	10	10304395	10304396	+
10	10437631	22.633388	Bin1329	10	chr10|13110	11972447	10	10437630	10437631	+
10	10975915	22.873197	Bin1330	10	chr10|13110	12452157	10	10975914	10975915	+
10	11358811	24.893674	Bin1331	10	chr10|13110	12940974	10	11358810	11358811	+
10	11427961	25.376769	Bin1332	10	chr10|13110	13008850	10	11427960	11427961	+
10	11486694	25.859865	Bin1333	10	chr10|13110	13062066	10	11486693	11486694	+
10	11858707	26.342960	Bin1334	10	chr10|13110	13406302	10	11858706	11858707	+
10	12215270	27.323384	Bin1335	10	chr10|13110	13742407	10	12215269	12215270	+
10	12314926	27.563192	Bin1336	10	chr10|13110	13831062	10	12314925	12314926	+
10	12569444	29.538936	Bin1338	10	chr10|13110	14260888	10	12569443	12569444	+
10	12786144	33.244335	Bin1339	10	chr10|13110	14432920	10	12786143	12786144	+
10	12852944	33.484143	Bin1340	10	chr10|13110	14496569	10	12852943	12852944	+
10	12910370	33.723952	Bin1341	10	chr10|13110	14537757	10	12910369	12910370	+
10	12940007	33.963761	Bin1342	10	chr10|13110	14562757	10	12940006	12940007	+
10	12955025	34.203569	Bin1343	10	chr10|13110	14574040	10	12955024	12955025	+
10	13001296	34.443378	Bin1344	10	chr10|13110	14613149	10	13001295	13001296	+
10	13116993	34.926473	Bin1345	10	chr10|13110	14706706	10	13116992	13116993	+
10	13321561	36.920848	Bin1347	10	chr10|13110	14888270	10	13321560	13321561	+
10	13782461	37.160657	Bin1348	10	chr10|13110	15296624	10	13782460	13782461	+
10	14235345	40.866055	Bin1349	10	chr10|13110	15712886	10	14235344	14235345	+
10	14653291	42.086287	Bin1351	10	chr10|13110	16054251	10	14653290	14653291	+
10	14751902	42.326096	Bin1352	10	chr10|13110	16135264	10	14751901	14751902	+
10	14789709	43.306520	Bin1353	10	chr10|13110	16180056	10	14789708	14789709	+
10	14912457	43.546328	Bin1354	10	chr10|13110	16291669	10	14912456	14912457	+
10	15406348	47.442822	Bin1356	10	chr10|13110	16746940	10	15406347	15406348	+
10	15784648	47.682631	Bin1357	10	chr10|13110	17110378	10	15784647	15784648	+
10	16185669	47.922440	Bin1358	10	chr10|13110	17368058	10	16185668	16185669	+
10	16476367	49.415088	Bin1359	10	chr10|13110	17627944	10	16476366	16476367	+
10	16830638	49.898183	Bin1360	10	chr10|13110	17934816	10	16830637	16830638	+
10	17038023	50.628123	Bin1361	10	chr10|13110	18103560	10	17038022	17038023	+
10	17298771	51.862754	Bin1362	10	chr10|13110	18355245	10	17298770	17298771	+
10	17616744	56.743338	Bin1364	10	chr10|13110	18664992	10	17616743	17616744	+
10	17788204	57.473278	Bin1365	10	chr10|13110	18798736	10	17788203	17788204	+
10	18028608	57.713086	Bin1366	10	chr10|13110	19000160	10	18028607	18028608	+
10	18260400	61.126485	Bin1367	10	chr10|13110	19227406	10	18260399	18260400	+
10	18514108	61.366293	Bin1368	10	chr10|13110	19488979	10	18514107	18514108	+
10	18934748	64.170767	Bin1370	10	chr10|13110	19904452	10	18934747	18934748	+
10	19087129	64.900707	Bin1371	10	chr10|13110	20065857	10	19087128	19087129	+
10	19500687	65.383802	Bin1372	10	chr10|13110	20475284	10	19500686	19500687	+
10	19972734	73.736507	Bin1373	10	chr10|13110	20919590	10	19972733	19972734	+
10	20446924	73.976315	Bin1374	10	chr10|13110	21374768	10	20446923	20446924	+
10	20771067	74.216124	Bin1375	10	chr10|13110	21689456	10	20771066	20771067	+
10	20803126	78.519854	Bin1376	10	chr10|13110	21725978	10	20803125	20803126	+
10	20844718	78.759663	Bin1377	10	chr10|13110	21765586	10	20844717	20844718	+
10	20940287	79.242758	Bin1378	10	chr10|13110	21856462	10	20940286	20940287	+
10	21045099	79.725854	Bin1379	10	chr10|13110	21951750	10	21045098	21045099	+
10	21125501	80.208949	Bin1380	10	chr10|13110	22027999	10	21125500	21125501	+
10	21232070	81.701598	Bin1381	10	chr10|13110	22121226	10	21232069	21232070	+
10	21311673	81.941406	Bin1382	10	chr10|13110	22193025	10	21311672	21311673	+
10	21393162	82.424502	Bin1383	10	chr10|13110	22258876	10	21393161	21393162	+
10	21477359	82.664310	Bin1384	10	chr10|13110	22343044	10	21477358	21477359	+
10	21590250	83.644734	Bin1385	10	chr10|13110	22452606	10	21590249	21590250	+
10	21739599	84.124351	Bin1387	10	chr10|13110	22620402	10	21739598	21739599	+
10	21870380	84.854291	Bin1388	10	chr10|13110	22728428	10	21870379	21870380	+
10	21938292	85.094100	Bin1389	10	chr10|13110	22817778	10	21938291	21938292	+
10	22126567	85.333908	Bin1390	10	chr10|13110	22986515	10	22126566	22126567	+
11	31033	0.239809	Bin1392	11	chr11|13111	296692	11	31032	31033	+
11	179580	3.945207	Bin1393	11	chr11|13111	501388	11	179579	179580	+
11	350416	4.675147	Bin1394	11	chr11|13111	666694	11	350415	350416	+
11	444640	5.158243	Bin1395	11	chr11|13111	750094	11	444639	444640	+
11	595786	5.398051	Bin1396	11	chr11|13111	906102	11	595785	595786	+
11	771987	5.637860	Bin1397	11	chr11|13111	1089493	11	771986	771987	+
11	954363	5.877669	Bin1398	11	chr11|13111	1216222	11	954362	954363	+
11	1167735	13.494705	Bin1399	11	chr11|13111	1461825	11	1167734	1167735	+
11	1491573	13.734513	Bin1400	11	chr11|13111	1784032	11	1491572	1491573	+
11	1663939	14.217609	Bin1401	11	chr11|13111	1919576	11	1663938	1663939	+
11	1893982	15.972175	Bin1402	11	chr11|13111	2150718	11	1893981	1893982	+
11	2170001	16.952599	Bin1403	11	chr11|13111	2399686	11	2170000	2170001	+
11	2230444	17.192407	Bin1404	11	chr11|13111	2447640	11	2230443	2230444	+
11	2374278	17.922347	Bin1405	11	chr11|13111	2565303	11	2374277	2374278	+
11	2521595	18.162156	Bin1406	11	chr11|13111	2673083	11	2521594	2521595	+
11	2606734	19.916722	Bin1407	11	chr11|13111	2750372	11	2606733	2606734	+
11	2727486	21.151352	Bin1408	11	chr11|13111	2869209	11	2727485	2727486	+
11	2795552	21.391161	Bin1409	11	chr11|13111	2936056	11	2795551	2795552	+
11	2841282	21.630970	Bin1410	11	chr11|13111	2982343	11	2841281	2841282	+
11	2928222	22.110587	Bin1412	11	chr11|13111	3137566	11	2928221	2928222	+
11	3196317	23.091010	Bin1413	11	chr11|13111	3375464	11	3196316	3196317	+
11	3368238	25.655675	Bin1414	11	chr11|13111	3595832	11	3368237	3368238	+
11	3474448	25.895484	Bin1415	11	chr11|13111	3686574	11	3474447	3474448	+
11	3592844	26.135292	Bin1416	11	chr11|13111	3808265	11	3592843	3592844	+
11	3689398	27.115716	Bin1417	11	chr11|13111	3883988	11	3689397	3689398	+
11	3903032	27.355524	Bin1418	11	chr11|13111	4100658	11	3903031	3903032	+
11	4132033	30.481542	Bin1419	11	chr11|13111	4307204	11	4132032	4132033	+
11	4167776	30.964638	Bin1420	11	chr11|13111	4331789	11	4167775	4167776	+
11	4429180	31.687542	Bin1422	11	chr11|13111	4557292	11	4429179	4429180	+
11	4621905	31.927351	Bin1423	11	chr11|13111	4853972	11	4621904	4621905	+
11	5156604	37.819103	Bin1426	11	chr11|13111	5655020	11	5156603	5156604	+
11	5388584	38.298720	Bin1428	11	chr11|13111	5838103	11	5388583	5388584	+
11	6219251	45.797953	Bin1431	11	chr11|13111	7072030	11	6219250	6219251	+
11	6570813	46.277570	Bin1433	11	chr11|13111	7539421	11	6570812	6570813	+
11	6643255	46.517379	Bin1434	11	chr11|13111	7622146	11	6643254	6643255	+
11	6760818	49.360522	Bin1435	11	chr11|13111	7739722	11	6760817	6760818	+
11	6930085	50.580754	Bin1437	11	chr11|13111	7900246	11	6930084	6930085	+
11	7427540	52.313211	Bin1439	11	chr11|13111	8929760	11	7427539	7427540	+
11	7521745	52.796307	Bin1440	11	chr11|13111	9015982	11	7521744	7521745	+
11	7696470	53.036115	Bin1441	11	chr11|13111	9162486	11	7696469	7696470	+
11	7954572	53.275924	Bin1442	11	chr11|13111	9367710	11	7954571	7954572	+
11	8141737	53.515732	Bin1443	11	chr11|13111	9513738	11	8141736	8141737	+
11	8338336	54.979252	Bin1445	11	chr11|13111	9747980	11	8338335	8338336	+
11	8945254	56.711708	Bin1447	11	chr11|13111	10354513	11	8945253	8945254	+
11	9465455	57.434613	Bin1449	11	chr11|13111	10810958	11	9465454	9465455	+
11	10619026	57.914230	Bin1451	11	chr11|13111	11786203	11	10619025	10619026	+
11	12720187	59.113273	Bin1456	11	chr11|13111	15816606	11	12720186	12720187	+
11	13145716	59.843213	Bin1457	11	chr11|13111	16100853	11	13145715	13145716	+
11	13364658	60.083021	Bin1458	11	chr11|13111	16386646	11	13364657	13364658	+
11	13505427	60.322830	Bin1459	11	chr11|13111	16504315	11	13505426	13505427	+
11	13817023	61.557461	Bin1460	11	chr11|13111	16798505	11	13817022	13817023	+
11	14242522	62.287401	Bin1461	11	chr11|13111	17102870	11	14242521	14242522	+
11	14422206	62.527209	Bin1462	11	chr11|13111	17247186	11	14422205	14422206	+
11	15000918	65.331683	Bin1464	11	chr11|13111	17832744	11	15000917	15000918	+
11	15115395	66.551915	Bin1466	11	chr11|13111	17929708	11	15115394	15115395	+
11	15316002	67.532338	Bin1467	11	chr11|13111	18081808	11	15316001	15316002	+
11	15481487	68.512762	Bin1468	11	chr11|13111	18257472	11	15481486	15481487	+
11	15622530	69.242702	Bin1469	11	chr11|13111	18398768	11	15622529	15622530	+
11	15882047	69.482510	Bin1470	11	chr11|13111	18630223	11	15882046	15882047	+
11	16073342	70.462934	Bin1471	11	chr11|13111	18795233	11	16073341	16073342	+
11	16174431	71.432683	Bin1473	11	chr11|13111	18867024	11	16174430	16174431	+
11	16282859	71.672491	Bin1474	11	chr11|13111	18971759	11	16282858	16282859	+
11	16376737	71.912300	Bin1475	11	chr11|13111	19076234	11	16376736	16376737	+
11	16410136	73.146930	Bin1476	11	chr11|13111	19113857	11	16410135	16410136	+
11	16503425	75.437407	Bin1477	11	chr11|13111	19183786	11	16503424	16503425	+
11	16723705	77.910479	Bin1479	11	chr11|13111	19446869	11	16723704	16723705	+
11	16774584	78.150288	Bin1480	11	chr11|13111	19498171	11	16774583	16774584	+
11	16860063	78.390096	Bin1481	11	chr11|13111	19582712	11	16860062	16860063	+
11	17099651	78.629905	Bin1482	11	chr11|13111	19864150	11	17099650	17099651	+
11	17449015	79.352809	Bin1484	11	chr11|13111	20257478	11	17449014	17449015	+
11	17941905	80.827248	Bin1486	11	chr11|13111	20677545	11	17941904	17941905	+
11	18025519	81.310344	Bin1487	11	chr11|13111	20777216	11	18025518	18025519	+
11	18231898	82.544974	Bin1488	11	chr11|13111	21022014	11	18231897	18231898	+
11	18404506	83.028070	Bin1489	11	chr11|13111	21273178	11	18404505	18404506	+
11	18684495	83.997819	Bin1491	11	chr11|13111	21543384	11	18684494	18684495	+
11	18793833	84.480914	Bin1492	11	chr11|13111	21684674	11	18793832	18793833	+
11	19085508	92.632527	Bin1498	11	chr11|13111	22686838	11	19085507	19085508	-
11	19192873	92.392718	Bin1497	11	chr11|13111	22596761	11	19192872	19192873	-
11	19229419	92.152909	Bin1496	11	chr11|13111	22566425	11	19229418	19229419	-
11	19860368	100.572046	Bin1507	11	chr11|13111	24116194	11	19860367	19860368	+
11	20169444	102.032087	Bin1510	11	chr11|13111	24494720	11	20169443	20169444	+
11	20222675	102.762027	Bin1511	11	chr11|13111	24602777	11	20222674	20222675	+
11	20299817	103.491967	Bin1512	11	chr11|13111	24668784	11	20299816	20299817	+
11	20322096	103.731776	Bin1513	11	chr11|13111	24690945	11	20322095	20322096	+
11	20353455	103.971584	Bin1514	11	chr11|13111	24722748	11	20353454	20353455	+
11	20386287	104.211393	Bin1515	11	chr11|13111	24751208	11	20386286	20386287	+
11	20419953	106.776057	Bin1516	11	chr11|13111	24777397	11	20419952	20419953	+
11	21198079	107.978579	Bin1520	11	chr11|13111	25852000	11	21198078	21198079	+
11	21222807	111.636461	Bin1528	11	chr11|13111	26676752	11	21222806	21222807	+
11	21325393	108.218387	Bin1521	11	chr11|13111	25933964	11	21325392	21325393	+
11	21432124	108.698005	Bin1523	11	chr11|13111	26011622	11	21432123	21432124	+
11	21498317	109.181100	Bin1524	11	chr11|13111	26083849	11	21498316	21498317	+
11	21582871	109.420909	Bin1525	11	chr11|13111	26323541	11	21582870	21582871	+
11	22209935	111.876270	Bin1529	11	chr11|13111	26729338	11	22209934	22209935	-
11	22255293	112.606210	Bin1530	11	chr11|13111	26764933	11	22255292	22255293	-
11	22350971	112.846018	Bin1531	11	chr11|13111	26799758	11	22350970	22350971	-
11	22826760	116.241999	Bin1538	11	chr11|13111	28270503	11	22826759	22826760	+
11	22880393	116.481807	Bin1539	11	chr11|13111	28317872	11	22880392	22880393	+
11	23004714	116.721616	Bin1540	11	chr11|13111	28428547	11	23004713	23004714	+
12	551303	0.000000	Bin1541	12	chr12|13112	362244	12	551302	551303	+
12	1172176	1.234631	Bin1542	12	chr12|13112	944584	12	1172175	1172176	+
12	1505751	1.474439	Bin1543	12	chr12|13112	1177882	12	1505750	1505751	+
12	3263531	14.044944	Bin1545	12	chr12|13112	3032408	12	3263530	3263531	+
12	3353488	14.284752	Bin1546	12	chr12|13112	3094679	12	3353487	3353488	+
12	3785059	16.039318	Bin1547	12	chr12|13112	3487819	12	3785058	3785059	+
12	5284105	37.999765	Bin1549	12	chr12|13112	5063106	12	5284104	5284105	+
12	6752311	40.237426	Bin1551	12	chr12|13112	7295998	12	6752310	6752311	+
12	6891846	40.477235	Bin1552	12	chr12|13112	7399880	12	6891845	6891846	+
12	7043981	40.717044	Bin1553	12	chr12|13112	7529351	12	7043980	7043981	+
12	7983632	43.191035	Bin1557	12	chr12|13112	10269742	12	7983631	7983632	+
12	8562808	43.670653	Bin1559	12	chr12|13112	10764472	12	8562807	8562808	+
12	8575676	43.910461	Bin1560	12	chr12|13112	10784644	12	8575675	8575676	+
12	12615524	45.596078	Bin1565	12	chr12|13112	15464900	12	12615523	12615524	+
12	13138158	46.562269	Bin1567	12	chr12|13112	16412538	12	13138157	13138158	+
12	14010670	48.015113	Bin1570	12	chr12|13112	17621564	12	14010669	14010670	+
12	14519108	49.228149	Bin1572	12	chr12|13112	18099216	12	14519107	14519108	+
12	14672397	50.208572	Bin1573	12	chr12|13112	18271530	12	14672396	14672397	+
12	14732711	50.448381	Bin1574	12	chr12|13112	18330476	12	14732710	14732711	+
12	15163631	54.393588	Bin1576	12	chr12|13112	18839484	12	15163630	15163631	+
12	15398278	55.123528	Bin1577	12	chr12|13112	19123499	12	15398277	15398278	+
12	15734214	56.336564	Bin1579	12	chr12|13112	19490848	12	15734213	15734214	+
12	15978931	59.419515	Bin1581	12	chr12|13112	19748320	12	15978930	15978931	+
12	16932286	62.892836	Bin1585	12	chr12|13112	21237128	12	16932285	16932286	+
12	17117679	68.131784	Bin1586	12	chr12|13112	21459777	12	17117678	17117679	+
12	17297398	68.371593	Bin1587	12	chr12|13112	21658991	12	17297397	17297398	+
12	17492542	68.854688	Bin1588	12	chr12|13112	21872682	12	17492541	17492542	+
12	18065231	76.353597	Bin1590	12	chr12|13112	22505612	12	18065230	18065231	+
12	18302678	77.334021	Bin1591	12	chr12|13112	22749904	12	18302677	18302678	+
12	18507569	77.573830	Bin1592	12	chr12|13112	22994092	12	18507568	18507569	+
12	18750460	77.813638	Bin1593	12	chr12|13112	23222848	12	18750459	18750460	+
12	18991503	81.519037	Bin1594	12	chr12|13112	23436673	12	18991502	18991503	+
12	19085283	83.011685	Bin1595	12	chr12|13112	23530020	12	19085282	19085283	+
12	19449710	83.977876	Bin1597	12	chr12|13112	23893352	12	19449709	19449710	+
12	19512827	84.460972	Bin1598	12	chr12|13112	23933286	12	19512826	19512827	+
12	19577096	84.944067	Bin1599	12	chr12|13112	24021126	12	19577095	19577096	+
12	19673623	86.698633	Bin1600	12	chr12|13112	24099047	12	19673622	19673623	+
12	19827912	87.181729	Bin1601	12	chr12|13112	24281181	12	19827911	19827912	+
12	20034396	87.421537	Bin1602	12	chr12|13112	24480526	12	20034395	20034396	+
12	20076703	87.661346	Bin1603	12	chr12|13112	24543984	12	20076702	20076703	+
12	20168537	87.901154	Bin1604	12	chr12|13112	24637202	12	20168536	20168537	+
12	20339207	91.903290	Bin1605	12	chr12|13112	24781597	12	20339206	20339207	+
12	20615564	92.143098	Bin1606	12	chr12|13112	25051874	12	20615563	20615564	+
12	20827003	93.123522	Bin1607	12	chr12|13112	25262666	12	20827002	20827003	+
12	20860945	93.363331	Bin1608	12	chr12|13112	25293550	12	20860944	20860945	+
12	20901794	94.093271	Bin1609	12	chr12|13112	25330410	12	20901793	20901794	+
12	21065683	96.113748	Bin1610	12	chr12|13112	25477212	12	21065682	21065683	+
12	21350299	97.083496	Bin1612	12	chr12|13112	25721308	12	21350298	21350299	+
12	21596230	104.342597	Bin1613	12	chr12|13112	25939428	12	21596229	21596230	+
12	21852598	104.825692	Bin1614	12	chr12|13112	26199661	12	21852597	21852598	+
12	22012311	105.065501	Bin1615	12	chr12|13112	26358413	12	22012310	22012311	+
12	22121188	106.045924	Bin1616	12	chr12|13112	26458326	12	22121187	22121188	+
12	22257722	106.285733	Bin1617	12	chr12|13112	26592497	12	22257721	22257722	+
12	22440802	106.768828	Bin1618	12	chr12|13112	26839692	12	22440801	22440802	+
