chr	pos	cM	bin	source_chr	tigr6_seqid	tigr6_pos	irgsp1_seqid	irgsp1_start0	irgsp1_end0	strand
6	8941257	52.180439	Bin891	6	chr06|13106	8940258	NC_029261.1	8941256	8941257	+
6	9244210	52.420247	Bin892	6	chr06|13106	9243211	NC_029261.1	9244209	9244210	+
6	9512496	52.903343	Bin893	6	chr06|13106	9511497	NC_029261.1	9512495	9512496	+
6	9771656	58.142291	Bin894	6	chr06|13106	9770657	NC_029261.1	9771655	9771656	+
6	10128849	58.625386	Bin895	6	chr06|13106	10127850	NC_029261.1	10128848	10128849	+
6	10532948	59.860017	Bin896	6	chr06|13106	10531949	NC_029261.1	10532947	10532948	+
6	10760240	60.343112	Bin897	6	chr06|13106	10759241	NC_029261.1	10760239	10760240	+
6	10947478	60.582921	Bin898	6	chr06|13106	10946479	NC_029261.1	10947477	10947478	+
6	11265926	60.822730	Bin899	6	chr06|13106	11264927	NC_029261.1	11265925	11265926	+
6	11741039	61.305825	Bin900	6	chr06|13106	11740040	NC_029261.1	11741038	11741039	+
6	12256361	61.545634	Bin901	6	chr06|13106	12255362	NC_029261.1	12256360	12256361	+
6	13108185	68.453151	Bin902	6	chr06|13106	13107186	NC_029261.1	13108184	13108185	+
6	13776659	68.692959	Bin903	6	chr06|13106	13775660	NC_029261.1	13776658	13776659	+
6	14778077	68.932768	Bin904	6	chr06|13106	14777078	NC_029261.1	14778076	14778077	+
6	15768573	69.172576	Bin905	6	chr06|13106	15767575	NC_029261.1	15768572	15768573	+
6	16372958	69.412385	Bin906	6	chr06|13106	16371960	NC_029261.1	16372957	16372958	+
6	17544259	72.538403	Bin907	6	chr06|13106	17543262	NC_029261.1	17544258	17544259	+
6	18822308	73.268343	Bin908	6	chr06|13106	18821311	NC_029261.1	18822307	18822308	+
6	19535497	75.288820	Bin909	6	chr06|13106	19534500	NC_029261.1	19535496	19535497	+
6	19642643	75.528628	Bin910	6	chr06|13106	19641646	NC_029261.1	19642642	19642643	+
6	19752156	75.768437	Bin911	6	chr06|13106	19751159	NC_029261.1	19752155	19752156	+
6	19831311	76.251533	Bin912	6	chr06|13106	19830314	NC_029261.1	19831310	19831311	+
6	20026529	76.981473	Bin913	6	chr06|13106	20025532	NC_029261.1	20026528	20026529	+
6	20224249	77.221281	Bin914	6	chr06|13106	20223252	NC_029261.1	20224248	20224249	+
6	20364753	77.951221	Bin915	6	chr06|13106	20363756	NC_029261.1	20364752	20364753	+
6	20721075	78.191030	Bin916	6	chr06|13106	20720078	NC_029261.1	20721074	20721075	+
6	21028149	78.430838	Bin917	6	chr06|13106	21027152	NC_029261.1	21028148	21028149	+
6	21182487	78.913934	Bin918	6	chr06|13106	21181490	NC_029261.1	21182486	21182487	+
6	21389747	80.934411	Bin919	6	chr06|13106	21388750	NC_029261.1	21389746	21389747	+
6	21514891	81.174219	Bin920	6	chr06|13106	21513894	NC_029261.1	21514890	21514891	+
6	21625508	81.414028	Bin921	6	chr06|13106	21624511	NC_029261.1	21625507	21625508	+
6	21916779	82.143968	Bin922	6	chr06|13106	21915782	NC_029261.1	21916778	21916779	+
6	22174198	84.164445	Bin923	6	chr06|13106	22173201	NC_029261.1	22174197	22174198	+
6	22382801	84.404254	Bin924	6	chr06|13106	22381804	NC_029261.1	22382800	22382801	+
6	22680723	84.644062	Bin925	6	chr06|13106	22679726	NC_029261.1	22680722	22680723	+
6	22935557	85.127158	Bin926	6	chr06|13106	22934560	NC_029261.1	22935556	22935557	+
6	23064292	85.610253	Bin927	6	chr06|13106	23063295	NC_029261.1	23064291	23064292	+
6	23105727	85.850062	Bin928	6	chr06|13106	23104730	NC_029261.1	23105726	23105727	+
6	23241270	87.084693	Bin929	6	chr06|13106	23240273	NC_029261.1	23241269	23241270	+
6	23430907	88.065116	Bin930	6	chr06|13106	23429910	NC_029261.1	23430906	23430907	+
6	23696731	88.304925	Bin931	6	chr06|13106	23695734	NC_029261.1	23696730	23696731	+
6	23907187	88.544733	Bin932	6	chr06|13106	23906190	NC_029261.1	23907186	23907187	+
6	23992817	91.670751	Bin933	6	chr06|13106	23991820	NC_029261.1	23992816	23992817	+
6	24103987	92.400691	Bin934	6	chr06|13106	24102990	NC_029261.1	24103986	24103987	+
6	24228579	92.640500	Bin935	6	chr06|13106	24227582	NC_029261.1	24228578	24228579	+
6	24372092	92.880308	Bin936	6	chr06|13106	24371095	NC_029261.1	24372091	24372092	+
6	24550979	93.363404	Bin937	6	chr06|13106	24549982	NC_029261.1	24550978	24550979	+
6	24791729	96.776802	Bin938	6	chr06|13106	24790732	NC_029261.1	24791728	24791729	+
6	24980248	97.016611	Bin939	6	chr06|13106	24979251	NC_029261.1	24980247	24980248	+
6	25067473	97.256420	Bin940	6	chr06|13106	25066476	NC_029261.1	25067472	25067473	+
6	25151875	98.749068	Bin941	6	chr06|13106	25150878	NC_029261.1	25151874	25151875	+
6	25418745	98.988876	Bin942	6	chr06|13106	25417748	NC_029261.1	25418744	25418745	+
6	25946839	102.991012	Bin943	6	chr06|13106	25945842	NC_029261.1	25946838	25946839	+
6	26344541	104.225642	Bin944	6	chr06|13106	26343544	NC_029261.1	26344540	26344541	+
6	26634643	104.465451	Bin945	6	chr06|13106	26633646	NC_029261.1	26634642	26634643	+
6	27323385	105.700082	Bin946	6	chr06|13106	27322388	NC_029261.1	27323384	27323385	+
6	27858748	116.432929	Bin947	6	chr06|13106	27857750	NC_029261.1	27858747	27858748	+
6	27970452	116.916024	Bin948	6	chr06|13106	27969454	NC_029261.1	27970451	27970452	+
6	28228626	122.805176	Bin949	6	chr06|13106	28227628	NC_029261.1	28228625	28228626	+
6	28451773	123.288271	Bin950	6	chr06|13106	28450775	NC_029261.1	28451772	28451773	+
6	28473544	123.528080	Bin951	6	chr06|13106	28472546	NC_029261.1	28473543	28473544	+
6	28555103	123.767889	Bin952	6	chr06|13106	28554105	NC_029261.1	28555102	28555103	+
6	28641894	124.250984	Bin953	6	chr06|13106	28640896	NC_029261.1	28641893	28641894	+
6	28746160	125.485615	Bin954	6	chr06|13106	28745162	NC_029261.1	28746159	28746160	+
6	28903976	125.725423	Bin955	6	chr06|13106	28902978	NC_029261.1	28903975	28903976	+
6	29020676	125.965232	Bin956	6	chr06|13106	29019678	NC_029261.1	29020675	29020676	+
6	29103417	126.205041	Bin957	6	chr06|13106	29102419	NC_029261.1	29103416	29103417	+
6	29164950	127.185464	Bin958	6	chr06|13106	29163952	NC_029261.1	29164949	29164950	+
6	29317419	127.425273	Bin959	6	chr06|13106	29316421	NC_029261.1	29317418	29317419	+
6	29479970	127.908368	Bin960	6	chr06|13106	29478972	NC_029261.1	29479969	29479970	+
6	29525429	128.148177	Bin961	6	chr06|13106	29524431	NC_029261.1	29525428	29525429	+
6	29561182	128.387986	Bin962	6	chr06|13106	29560184	NC_029261.1	29561181	29561182	+
6	29631784	128.627794	Bin963	6	chr06|13106	29630786	NC_029261.1	29631783	29631784	+
6	29740504	130.648271	Bin964	6	chr06|13106	29739506	NC_029261.1	29740503	29740504	+
6	30038608	132.140919	Bin965	6	chr06|13106	30037610	NC_029261.1	30038607	30038608	+
6	30384577	144.172755	Bin966	6	chr06|13106	30383579	NC_029261.1	30384576	30384577	+
6	30874361	144.412563	Bin967	6	chr06|13106	30873363	NC_029261.1	30874360	30874361	+
7	61030	0.000000	Bin968	7	chr07|13107	60030	NC_029262.1	61029	61030	+
7	137982	0.239809	Bin969	7	chr07|13107	136982	NC_029262.1	137981	137982	+
7	231905	0.479617	Bin970	7	chr07|13107	230905	NC_029262.1	231904	231905	+
7	368610	0.962713	Bin971	7	chr07|13107	367610	NC_029262.1	368609	368610	+
7	435168	1.202521	Bin972	7	chr07|13107	434168	NC_029262.1	435167	435168	+
7	539382	1.932461	Bin973	7	chr07|13107	538382	NC_029262.1	539381	539382	+
7	669314	2.415557	Bin974	7	chr07|13107	668314	NC_029262.1	669313	669314	+
7	762061	2.898652	Bin975	7	chr07|13107	761061	NC_029262.1	762060	762061	+
7	865464	3.628592	Bin976	7	chr07|13107	864464	NC_029262.1	865463	865464	+
7	914118	3.868401	Bin977	7	chr07|13107	913118	NC_029262.1	914117	914118	+
7	929616	4.848825	Bin978	7	chr07|13107	928616	NC_029262.1	929615	929616	+
7	1065145	5.088633	Bin979	7	chr07|13107	1064145	NC_029262.1	1065144	1065145	+
7	1246784	7.653298	Bin980	7	chr07|13107	1245784	NC_029262.1	1246783	1246784	+
7	1523786	7.893107	Bin981	7	chr07|13107	1522786	NC_029262.1	1523785	1523786	+
7	1789599	8.623047	Bin982	7	chr07|13107	1788600	NC_029262.1	1789598	1789599	+
7	1973051	8.862855	Bin983	7	chr07|13107	1972052	NC_029262.1	1973050	1973051	+
7	2141183	9.345951	Bin984	7	chr07|13107	2140184	NC_029262.1	2141182	2141183	+
7	2198403	10.075891	Bin985	7	chr07|13107	2197404	NC_029262.1	2198402	2198403	+
7	2231043	10.315699	Bin986	7	chr07|13107	2230044	NC_029262.1	2231042	2231043	+
7	2277348	10.798795	Bin987	7	chr07|13107	2276349	NC_029262.1	2277347	2277348	+
7	2568321	11.779218	Bin988	7	chr07|13107	2567322	NC_029262.1	2568320	2568321	+
7	2886647	25.672641	Bin989	7	chr07|13107	2885648	NC_029262.1	2886646	2886647	+
7	3119541	25.912450	Bin990	7	chr07|13107	3118542	NC_029262.1	3119540	3119541	+
7	3535508	27.405098	Bin991	7	chr07|13107	3534509	NC_029262.1	3535507	3535508	+
7	3897547	27.644906	Bin992	7	chr07|13107	3896548	NC_029262.1	3897546	3897547	+
7	4490483	28.128002	Bin993	7	chr07|13107	4489484	NC_029262.1	4490482	4490483	+
7	5500683	45.697896	Bin994	7	chr07|13107	5499684	NC_029262.1	5500682	5500683	+
7	6042429	45.937705	Bin995	7	chr07|13107	6041430	NC_029262.1	6042428	6042429	+
7	6388439	46.420800	Bin996	7	chr07|13107	6387444	NC_029262.1	6388438	6388439	+
7	6841880	46.660609	Bin997	7	chr07|13107	6840885	NC_029262.1	6841879	6841880	+
7	7046230	50.074008	Bin998	7	chr07|13107	7045235	NC_029262.1	7046229	7046230	+
7	7141600	50.313816	Bin999	7	chr07|13107	7140605	NC_029262.1	7141599	7141600	+
7	7178957	50.553625	Bin1000	7	chr07|13107	7177962	NC_029262.1	7178956	7178957	+
7	7234851	50.793433	Bin1001	7	chr07|13107	7233856	NC_029262.1	7234850	7234851	+
7	7431057	51.523373	Bin1002	7	chr07|13107	7430062	NC_029262.1	7431056	7431057	+
7	8002157	52.253313	Bin1003	7	chr07|13107	8001162	NC_029262.1	8002156	8002157	+
7	8582357	54.007879	Bin1004	7	chr07|13107	8581362	NC_029262.1	8582356	8582357	+
7	8845475	54.247688	Bin1005	7	chr07|13107	8844480	NC_029262.1	8845474	8845475	+
7	9138468	54.730783	Bin1006	7	chr07|13107	9137474	NC_029262.1	9138467	9138468	+
7	11071174	54.970592	Bin1007	7	chr07|13107	11070180	NC_029262.1	11071173	11071174	+
7	14106540	55.210401	Bin1008	7	chr07|13107	14105547	NC_029262.1	14106539	14106540	+
7	15785567	60.449348	Bin1009	7	chr07|13107	15784574	NC_029262.1	15785566	15785567	+
7	16382443	60.689157	Bin1010	7	chr07|13107	16381450	NC_029262.1	16382442	16382443	+
7	16611039	60.928965	Bin1011	7	chr07|13107	16610046	NC_029262.1	16611038	16611039	+
7	16640349	61.412061	Bin1012	7	chr07|13107	16639356	NC_029262.1	16640348	16640349	+
7	16815031	61.651870	Bin1013	7	chr07|13107	16814038	NC_029262.1	16815030	16815031	+
7	17151911	63.672347	Bin1014	7	chr07|13107	17150918	NC_029262.1	17151910	17151911	+
7	17364646	64.155442	Bin1015	7	chr07|13107	17363653	NC_029262.1	17364645	17364646	+
7	17458055	65.648090	Bin1016	7	chr07|13107	17457062	NC_029262.1	17458054	17458055	+
7	17609200	66.131186	Bin1017	7	chr07|13107	17608207	NC_029262.1	17609199	17609200	+
7	17725096	66.370994	Bin1018	7	chr07|13107	17724103	NC_029262.1	17725095	17725096	+
7	17821090	66.610803	Bin1019	7	chr07|13107	17820097	NC_029262.1	17821089	17821090	+
7	18015954	66.850612	Bin1020	7	chr07|13107	18014961	NC_029262.1	18015953	18015954	+
7	18253357	67.090420	Bin1021	7	chr07|13107	18252364	NC_029262.1	18253356	18253357	+
7	18582484	67.573516	Bin1022	7	chr07|13107	18581491	NC_029262.1	18582483	18582484	+
7	19032988	69.328082	Bin1023	7	chr07|13107	19031995	NC_029262.1	19032987	19032988	+
7	19687025	76.235599	Bin1024	7	chr07|13107	19686032	NC_029262.1	19687024	19687025	+
7	20161374	77.470229	Bin1025	7	chr07|13107	20160381	NC_029262.1	20161373	20161374	+
7	20681850	82.709177	Bin1026	7	chr07|13107	20680857	NC_029262.1	20681849	20681850	+
7	21225953	83.439117	Bin1027	7	chr07|13107	21224960	NC_029262.1	21225952	21225953	+
7	21470303	84.419540	Bin1028	7	chr07|13107	21469310	NC_029262.1	21470302	21470303	+
7	21777315	87.832939	Bin1029	7	chr07|13107	21776322	NC_029262.1	21777314	21777315	+
7	21960683	88.072748	Bin1030	7	chr07|13107	21959690	NC_029262.1	21960682	21960683	+
7	22161154	88.555843	Bin1031	7	chr07|13107	22160161	NC_029262.1	22161153	22161154	+
7	22750689	98.064520	Bin1032	7	chr07|13107	22749696	NC_029262.1	22750688	22750689	+
7	23507734	98.794460	Bin1033	7	chr07|13107	23506741	NC_029262.1	23507733	23507734	+
7	23836352	100.549026	Bin1034	7	chr07|13107	23835358	NC_029262.1	23836351	23836352	+
7	24120556	101.529449	Bin1035	7	chr07|13107	24119562	NC_029262.1	24120555	24120556	+
7	24531052	103.549926	Bin1036	7	chr07|13107	24530058	NC_029262.1	24531051	24531052	+
7	24682562	104.033022	Bin1037	7	chr07|13107	24681568	NC_029262.1	24682561	24682562	+
7	24727974	104.272830	Bin1038	7	chr07|13107	24726980	NC_029262.1	24727973	24727974	+
7	24948276	111.889867	Bin1039	7	chr07|13107	24947282	NC_029262.1	24948275	24948276	+
7	25233382	112.129675	Bin1040	7	chr07|13107	25232388	NC_029262.1	25233381	25233382	+
7	25345278	114.694340	Bin1041	7	chr07|13107	25344284	NC_029262.1	25345277	25345278	+
7	25443997	114.934149	Bin1042	7	chr07|13107	25443003	NC_029262.1	25443996	25443997	+
7	25686418	116.168779	Bin1043	7	chr07|13107	25685424	NC_029262.1	25686417	25686418	+
7	25917018	117.661427	Bin1044	7	chr07|13107	25916024	NC_029262.1	25917017	25917018	+
7	26015928	117.901236	Bin1045	7	chr07|13107	26014934	NC_029262.1	26015927	26015928	+
7	26142081	118.384331	Bin1046	7	chr07|13107	26141087	NC_029262.1	26142080	26142081	+
7	26283946	119.364755	Bin1047	7	chr07|13107	26282952	NC_029262.1	26283945	26283946	+
7	26500391	121.929420	Bin1048	7	chr07|13107	26499397	NC_029262.1	26500390	26500391	+
7	26697550	123.164050	Bin1049	7	chr07|13107	26696556	NC_029262.1	26697549	26697550	+
7	26748042	123.403859	Bin1050	7	chr07|13107	26747048	NC_029262.1	26748041	26748042	+
7	26851786	123.643668	Bin1051	7	chr07|13107	26850792	NC_029262.1	26851785	26851786	+
7	27279350	125.398234	Bin1052	7	chr07|13107	27278356	NC_029262.1	27279349	27279350	+
7	27843285	129.400369	Bin1053	7	chr07|13107	27842292	NC_029262.1	27843284	27843285	+
7	28067739	129.640178	Bin1054	7	chr07|13107	28066746	NC_029262.1	28067738	28067739	+
7	28115139	130.620601	Bin1055	7	chr07|13107	28114146	NC_029262.1	28115138	28115139	+
7	28282119	131.350541	Bin1056	7	chr07|13107	28281127	NC_029262.1	28282118	28282119	+
7	28484520	133.915206	Bin1057	7	chr07|13107	28483528	NC_029262.1	28484519	28484520	+
7	29127503	135.407854	Bin1058	7	chr07|13107	29126511	NC_029262.1	29127502	29127503	+
8	227560	0.000000	Bin1059	8	chr08|13108	226560	NC_029263.1	227559	227560	+
8	462574	0.239809	Bin1060	8	chr08|13108	461574	NC_029263.1	462573	462574	+
8	576772	1.732457	Bin1061	8	chr08|13108	575772	NC_029263.1	576771	576772	+
8	702854	2.712880	Bin1062	8	chr08|13108	701854	NC_029263.1	702853	702854	+
8	782098	7.951828	Bin1063	8	chr08|13108	781100	NC_029263.1	782097	782098	+
8	859029	9.186459	Bin1064	8	chr08|13108	858031	NC_029263.1	859028	859029	+
8	943028	9.426267	Bin1065	8	chr08|13108	942030	NC_029263.1	943027	943028	+
8	1019894	9.666076	Bin1066	8	chr08|13108	1018896	NC_029263.1	1019893	1019894	+
8	1050708	9.905884	Bin1067	8	chr08|13108	1049710	NC_029263.1	1050707	1050708	+
8	1180334	10.145693	Bin1068	8	chr08|13108	1179336	NC_029263.1	1180333	1180334	+
8	1879608	23.558892	Bin1069	8	chr08|13108	1878611	NC_029263.1	1879607	1879608	+
8	2627241	25.051540	Bin1070	8	chr08|13108	2626244	NC_029263.1	2627240	2627241	+
8	2884717	25.534636	Bin1071	8	chr08|13108	2883720	NC_029263.1	2884716	2884717	+
8	3000339	25.774445	Bin1072	8	chr08|13108	2999342	NC_029263.1	3000338	3000339	+
8	3033789	26.014253	Bin1073	8	chr08|13108	3032792	NC_029263.1	3033788	3033789	+
8	3087573	26.254062	Bin1074	8	chr08|13108	3086576	NC_029263.1	3087572	3087573	+
8	3154407	26.737157	Bin1075	8	chr08|13108	3153410	NC_029263.1	3154406	3154407	+
8	3254555	26.976966	Bin1076	8	chr08|13108	3253558	NC_029263.1	3254554	3254555	+
8	3351546	27.957390	Bin1077	8	chr08|13108	3350549	NC_029263.1	3351545	3351546	+
8	3419387	28.197198	Bin1078	8	chr08|13108	3418390	NC_029263.1	3419386	3419387	+
8	3474376	28.680294	Bin1079	8	chr08|13108	3473379	NC_029263.1	3474375	3474376	+
8	3501213	28.920102	Bin1080	8	chr08|13108	3500216	NC_029263.1	3501212	3501213	+
8	3635915	29.159911	Bin1081	8	chr08|13108	3634918	NC_029263.1	3635914	3635915	+
8	3822783	35.049063	Bin1082	8	chr08|13108	3821786	NC_029263.1	3822782	3822783	+
8	3930538	35.288871	Bin1083	8	chr08|13108	3929541	NC_029263.1	3930537	3930538	+
8	4020113	35.528680	Bin1084	8	chr08|13108	4019116	NC_029263.1	4020112	4020113	+
8	4139916	35.768489	Bin1085	8	chr08|13108	4138919	NC_029263.1	4139915	4139916	+
8	4225579	36.008297	Bin1086	8	chr08|13108	4224582	NC_029263.1	4225578	4225579	+
8	4424303	36.738237	Bin1087	8	chr08|13108	4423306	NC_029263.1	4424302	4424303	+
8	4635517	37.221333	Bin1088	8	chr08|13108	4634520	NC_029263.1	4635516	4635517	+
8	4758659	37.461141	Bin1089	8	chr08|13108	4757662	NC_029263.1	4758658	4758659	+
8	4873216	37.700950	Bin1090	8	chr08|13108	4872219	NC_029263.1	4873215	4873216	+
8	5003023	37.940759	Bin1091	8	chr08|13108	5002026	NC_029263.1	5003022	5003023	+
8	5143025	38.180567	Bin1092	8	chr08|13108	5142028	NC_029263.1	5143024	5143025	+
8	5217443	38.420376	Bin1093	8	chr08|13108	5216446	NC_029263.1	5217442	5217443	+
8	5329769	38.660184	Bin1094	8	chr08|13108	5328772	NC_029263.1	5329768	5329769	+
8	5427555	39.143280	Bin1095	8	chr08|13108	5426558	NC_029263.1	5427554	5427555	+
8	5599550	39.626375	Bin1096	8	chr08|13108	5598553	NC_029263.1	5599549	5599550	+
8	5762280	40.109471	Bin1097	8	chr08|13108	5761283	NC_029263.1	5762279	5762280	+
8	5813887	40.592567	Bin1098	8	chr08|13108	5812890	NC_029263.1	5813886	5813887	+
8	5912290	41.075662	Bin1099	8	chr08|13108	5911293	NC_029263.1	5912289	5912290	+
8	5992871	42.056086	Bin1100	8	chr08|13108	5991874	NC_029263.1	5992870	5992871	+
8	6021740	42.295894	Bin1101	8	chr08|13108	6020743	NC_029263.1	6021739	6021740	+
8	6124377	42.535703	Bin1102	8	chr08|13108	6123382	NC_029263.1	6124376	6124377	+
8	6264626	42.775512	Bin1103	8	chr08|13108	6263631	NC_029263.1	6264625	6264626	+
8	6523127	43.258607	Bin1104	8	chr08|13108	6522132	NC_029263.1	6523126	6523127	+
8	6966297	43.498416	Bin1105	8	chr08|13108	6965302	NC_029263.1	6966296	6966297	+
8	7535131	43.738224	Bin1106	8	chr08|13108	7534136	NC_029263.1	7535130	7535131	+
8	7945458	43.978033	Bin1107	8	chr08|13108	7944462	NC_029263.1	7945457	7945458	+
8	8270760	44.217842	Bin1108	8	chr08|13108	8269764	NC_029263.1	8270759	8270760	+
8	8546296	44.457650	Bin1109	8	chr08|13108	8545300	NC_029263.1	8546295	8546296	+
8	8761016	44.697459	Bin1110	8	chr08|13108	8760020	NC_029263.1	8761015	8761016	+
8	8958047	45.180554	Bin1111	8	chr08|13108	8957051	NC_029263.1	8958046	8958047	+
8	8977484	45.420363	Bin1112	8	chr08|13108	8976488	NC_029263.1	8977483	8977484	+
8	9166758	46.654994	Bin1113	8	chr08|13108	9165762	NC_029263.1	9166757	9166758	+
8	9715460	46.894802	Bin1114	8	chr08|13108	9714464	NC_029263.1	9715459	9715460	+
8	10122755	47.377898	Bin1115	8	chr08|13108	10121759	NC_029263.1	10122754	10122755	+
8	10353473	47.860993	Bin1116	8	chr08|13108	10352477	NC_029263.1	10353472	10353473	+
8	12494003	48.344089	Bin1117	8	chr08|13108	12492907	NC_029263.1	12494002	12494003	+
8	14903469	50.908754	Bin1118	8	chr08|13108	14900755	NC_029263.1	14903468	14903469	+
8	15973258	51.391849	Bin1119	8	chr08|13108	15970544	NC_029263.1	15973257	15973258	+
8	16602903	52.626480	Bin1120	8	chr08|13108	16600189	NC_029263.1	16602902	16602903	+
8	16745469	52.866288	Bin1121	8	chr08|13108	16742755	NC_029263.1	16745468	16745469	+
8	16887437	53.106097	Bin1122	8	chr08|13108	16884723	NC_029263.1	16887436	16887437	+
8	17144758	53.589192	Bin1123	8	chr08|13108	17142044	NC_029263.1	17144757	17144758	+
8	17404005	53.829001	Bin1124	8	chr08|13108	17401291	NC_029263.1	17404004	17404005	+
8	17424919	54.068810	Bin1125	8	chr08|13108	17422205	NC_029263.1	17424918	17424919	+
8	17504842	54.308618	Bin1126	8	chr08|13108	17502128	NC_029263.1	17504841	17504842	+
8	17737285	54.548427	Bin1127	8	chr08|13108	17734572	NC_029263.1	17737284	17737285	+
8	18090069	54.788236	Bin1128	8	chr08|13108	18087356	NC_029263.1	18090068	18090069	+
8	18349991	55.271331	Bin1129	8	chr08|13108	18347278	NC_029263.1	18349990	18349991	+
8	18463346	56.251755	Bin1130	8	chr08|13108	18460633	NC_029263.1	18463345	18463346	+
8	18647576	56.491563	Bin1131	8	chr08|13108	18644863	NC_029263.1	18647575	18647576	+
8	18809126	56.731372	Bin1132	8	chr08|13108	18806413	NC_029263.1	18809125	18809126	+
8	18852453	56.971180	Bin1133	8	chr08|13108	18849740	NC_029263.1	18852452	18852453	+
8	18906247	57.454276	Bin1134	8	chr08|13108	18903534	NC_029263.1	18906246	18906247	+
8	19069491	58.184216	Bin1135	8	chr08|13108	19066778	NC_029263.1	19069490	19069491	+
8	19324411	60.204693	Bin1136	8	chr08|13108	19321698	NC_029263.1	19324410	19324411	+
8	19573375	60.934633	Bin1137	8	chr08|13108	19570662	NC_029263.1	19573374	19573375	+
8	19897985	61.417728	Bin1138	8	chr08|13108	19895272	NC_029263.1	19897984	19897985	+
8	20151943	61.657537	Bin1139	8	chr08|13108	20149230	NC_029263.1	20151942	20151943	+
8	20244169	61.897346	Bin1140	8	chr08|13108	20241456	NC_029263.1	20244168	20244169	+
8	20454403	62.627286	Bin1141	8	chr08|13108	20451690	NC_029263.1	20454402	20454403	+
8	20660667	62.867094	Bin1142	8	chr08|13108	20657954	NC_029263.1	20660666	20660667	+
8	20707379	63.847518	Bin1143	8	chr08|13108	20704666	NC_029263.1	20707378	20707379	+
8	20821346	64.087326	Bin1144	8	chr08|13108	20818633	NC_029263.1	20821345	20821346	+
8	21003355	64.327135	Bin1145	8	chr08|13108	21000642	NC_029263.1	21003354	21003355	+
8	21433490	66.347612	Bin1146	8	chr08|13108	21430777	NC_029263.1	21433489	21433490	+
8	22280799	66.587421	Bin1147	8	chr08|13108	22278086	NC_029263.1	22280798	22280799	+
8	23589876	88.500167	Bin1148	8	chr08|13108	23587162	NC_029263.1	23589875	23589876	+
8	24416486	88.739976	Bin1149	8	chr08|13108	24413772	NC_029263.1	24416485	24416486	+
8	24676780	93.978923	Bin1150	8	chr08|13108	24674066	NC_029263.1	24676779	24676780	+
8	25130547	94.218732	Bin1151	8	chr08|13108	25127833	NC_029263.1	25130546	25130547	+
8	25408398	97.632130	Bin1152	8	chr08|13108	25405684	NC_029263.1	25408397	25408398	+
8	25494888	98.115226	Bin1153	8	chr08|13108	25492174	NC_029263.1	25494887	25494888	+
8	25568532	98.355035	Bin1154	8	chr08|13108	25565818	NC_029263.1	25568531	25568532	+
8	25697795	98.594843	Bin1155	8	chr08|13108	25695081	NC_029263.1	25697794	25697795	+
8	25834978	99.077939	Bin1156	8	chr08|13108	25832264	NC_029263.1	25834977	25834978	+
8	26005566	99.561034	Bin1157	8	chr08|13108	26002852	NC_029263.1	26005565	26005566	+
8	26130027	104.483038	Bin1158	8	chr08|13108	26127313	NC_029263.1	26130026	26130027	+
8	26202978	104.966134	Bin1159	8	chr08|13108	26200264	NC_029263.1	26202977	26202978	+
8	26274233	105.205942	Bin1160	8	chr08|13108	26271519	NC_029263.1	26274232	26274233	+
8	26310392	105.689038	Bin1161	8	chr08|13108	26307678	NC_029263.1	26310391	26310392	+
8	26342224	105.928846	Bin1162	8	chr08|13108	26339510	NC_029263.1	26342223	26342224	+
8	26399474	106.411942	Bin1163	8	chr08|13108	26396760	NC_029263.1	26399473	26399474	+
8	26481022	106.651750	Bin1164	8	chr08|13108	26478308	NC_029263.1	26481021	26481022	+
8	26558829	106.891559	Bin1165	8	chr08|13108	26556115	NC_029263.1	26558828	26558829	+
8	26663338	107.131368	Bin1166	8	chr08|13108	26660624	NC_029263.1	26663337	26663338	+
8	26795198	107.861308	Bin1167	8	chr08|13108	26792484	NC_029263.1	26795197	26795198	+
8	26919743	110.425972	Bin1168	8	chr08|13108	26917029	NC_029263.1	26919742	26919743	+
8	27071550	111.406396	Bin1169	8	chr08|13108	27068836	NC_029263.1	27071549	27071550	+
8	27244238	112.136336	Bin1170	8	chr08|13108	27241524	NC_029263.1	27244237	27244238	+
8	27435452	113.370967	Bin1171	8	chr08|13108	27432738	NC_029263.1	27435451	27435452	+
8	27565703	117.674697	Bin1172	8	chr08|13108	27562989	NC_029263.1	27565702	27565703	+
8	27705852	118.157793	Bin1173	8	chr08|13108	27703138	NC_029263.1	27705851	27705852	+
8	27882414	118.640888	Bin1174	8	chr08|13108	27879700	NC_029263.1	27882413	27882414	+
8	28029224	119.621312	Bin1175	8	chr08|13108	28026510	NC_029263.1	28029223	28029224	+
8	28281329	120.351252	Bin1176	8	chr08|13108	28278615	NC_029263.1	28281328	28281329	+
9	68056	0.000000	Bin1177	9	chr09|13109	67056	NC_029264.1	68055	68056	+
9	367665	0.483096	Bin1178	9	chr09|13109	366665	NC_029264.1	367664	367665	+
9	627006	0.722904	Bin1179	9	chr09|13109	626006	NC_029264.1	627005	627006	+
9	775683	0.962713	Bin1180	9	chr09|13109	774683	NC_029264.1	775682	775683	+
9	919668	1.202521	Bin1181	9	chr09|13109	918668	NC_029264.1	919667	919668	+
9	1130506	1.932461	Bin1182	9	chr09|13109	1129506	NC_029264.1	1130505	1130506	+
9	1670745	2.172270	Bin1183	9	chr09|13109	1669745	NC_029264.1	1670744	1670745	+
9	2177974	2.412079	Bin1184	9	chr09|13109	2176974	NC_029264.1	2177973	2177974	+
