marker_id	marker_type	linkage_group	cM	F_min_mismatch	R_min_mismatch	F_min_mismatch_bin	R_min_mismatch_bin	both_primers_have_full_len_no_gap_hit	max_primer_min_mismatch	sum_primer_min_mismatch	F_hits_at_min_mismatch	R_hits_at_min_mismatch	F_multihit_at_min_mismatch	R_multihit_at_min_mismatch	F_best_any_coverage	R_best_any_coverage	F_best_any_gapopen	R_best_any_gapopen	both_primers_min_mm_le0	F_has_mm_le0	R_has_mm_le0	both_primers_min_mm_le1	F_has_mm_le1	R_has_mm_le1	both_primers_min_mm_le2	F_has_mm_le2	R_has_mm_le2	both_primers_min_mm_le3	F_has_mm_le3	R_has_mm_le3	both_primers_min_mm_le4	F_has_mm_le4	R_has_mm_le4	both_primers_min_mm_le5	F_has_mm_le5	R_has_mm_le5
snap2079	SNP	C05	35.968		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.875	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap2080	SNP	C05	39.114		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap2084	SNP	C04	68.442		0.0	no_full_length_no_gap	0	False			0	13	False	True	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap210	SNP	C06	74.361		0.0	no_full_length_no_gap	0	False			0	8	False	True	0.9259259259259259	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap213	SNP	C06	76.85			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.85	0.8695652173913043	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap214	SNP	C02	110.994		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.875	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap216	SNP	C02	109.942		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.9393939393939394	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap217	SNP	C04	56.522		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8787878787878788	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap219	SNP	C04	44.741		0.0	no_full_length_no_gap	0	False			0	8	False	True	0.9642857142857143	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap222	SNP	C02	135.137		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9310344827586207	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap226	SNP	C09	51.295		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9130434782608695	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap227	SNP	C05	53.84		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9259259259259259	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap228	SNP	C09	51.784		1.0	no_full_length_no_gap	1	False			0	1	False	False	0.9	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap229	SNP	C02	113.168		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8709677419354839	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap230	SNP	C02	113.621		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9444444444444444	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap232	SNP	C08	29.982		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.88	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap234	SNP	C04	67.608		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9411764705882353	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap235	SNP	C04	56.8		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8928571428571429	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap238	SNP	C01	77.843		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9428571428571428	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap242	SNP	C05	61.309		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9333333333333333	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap243	SNP	C05	61.872			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.7741935483870968	0.9444444444444444	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap244	SNP	C05	75.012		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8666666666666667	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap245	SNP	C03	63.733		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9333333333333333	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap247	SNP	C03	55.257			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8846153846153846	0.9285714285714286	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap249	SNP	C01	78.304		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.7333333333333333	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap250	SNP	C01	85.611		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.88	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap253	SNP	C01	87.439		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8518518518518519	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap262	SNP	C01	83.745		1.0	no_full_length_no_gap	1	False			0	1	False	False	0.8571428571428571	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap263	SNP	C02	126.921		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9375	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap264	SNP	C02	139.696		0.0	no_full_length_no_gap	0	False			0	16	False	True	0.8928571428571429	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap265	SNP	C07	119.488		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap269	SNP	C09	64.539			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.7407407407407407	0.9411764705882353	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap276	SNP	C02	127.259		0.0	no_full_length_no_gap	0	False			0	27	False	True	0.9230769230769231	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap278	SNP	C02	126.671		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap281	SNP	C04	43.879000000000005		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.88	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap284	SNP	C09	73.406		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap286	SNP	C03	40.411		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9411764705882353	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap288	SNP	C03	41.579		0.0	no_full_length_no_gap	0	False			0	43	False	True	0.9428571428571428	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap289	SNP	C05	36.877		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9032258064516129	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap290	SNP	C05	41.371		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9259259259259259	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap291	SNP	C05	41.449		1.0	no_full_length_no_gap	1	False			0	3	False	True	0.9259259259259259	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap293	SNP	C06	77.301		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9375	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap294	SNP	C06	77.088		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9444444444444444	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap295	SNP	C09	8.245		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8571428571428571	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap299	SNP	C04	52.832		1.0	no_full_length_no_gap	1	False			0	2	False	True	0.9230769230769231	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap301	SNP	C09	64.072		1.0	no_full_length_no_gap	1	False			0	1	False	False	0.875	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap302	SNP	C09	71.832		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9444444444444444	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap310	SNP	C01	54.116		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9259259259259259	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap311	SNP	C01	51.468		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap312	SNP	C03	67.301		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8666666666666667	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap313	SNP	C03	68.766		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap315	SNP	C01	76.839		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap316	SNP	C04	49.876000000000005		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9354838709677419	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap318	SNP	C01	75.564		0.0	no_full_length_no_gap	0	False			0	31	False	True	0.85	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap326	SNP	C07	70.57300000000001		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9259259259259259	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap331	SNP	C07	76.72		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.88	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap333	SNP	C02	155.045		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9310344827586207	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap338	SNP	C01	62.665		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9230769230769231	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap339	SNP	C01	98.522			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.9428571428571428	0.8333333333333334	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap341	SNP	C07	70.128		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap342	SNP	C07	72.763		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap343	SNP	C08	56.577		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9259259259259259	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap350	SNP	C04	57.045			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.875	0.8387096774193549	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap356	SNP	C07	68.996		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.7666666666666667	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap357	SNP	C07	76.561		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap358	SNP	C07	71.258		2.0	no_full_length_no_gap	2	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True
snap359	SNP	C07	141.975		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap361	SNP	C06	64.454		0.0	no_full_length_no_gap	0	False			0	5	False	True	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap365	SNP	C01	84.048		1.0	no_full_length_no_gap	1	False			0	1	False	False	0.9	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap367	SNP	C05	81.311		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8928571428571429	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap368	SNP	C05	82.536		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9090909090909091	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap369	SNP	C05	31.292		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap370	SNP	C08	27.273		1.0	no_full_length_no_gap	1	False			0	5	False	True	0.9166666666666666	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap371	SNP	C08	33.528		0.0	no_full_length_no_gap	0	False			0	3	False	True	0.8928571428571429	1.0277777777777777	0	1	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap379	SNP	C02	41.919		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.875	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap380	SNP	C02	45.953		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap383	SNP	C03	56.854		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.8571428571428571	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap386	SNP	C06	66.453		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9583333333333334	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap389	SNP	C09	71.155		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap390	SNP	C04	95.378		3.0	no_full_length_no_gap	3	False			0	1	False	False	0.9090909090909091	1.0	0	0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	True
snap398	SNP	C05	56.02		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap399	SNP	C07	73.94800000000001		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8928571428571429	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap403	SNP	C02	118.087		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap406	SNP	C02	127.89		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.88	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap418	SNP	C08	104.43		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap426	SNP	C01	79.018	3.0	0.0	3	0	True	3.0	3.0	1	1	False	False	1.0	1.0	0	0	False	False	True	False	False	True	False	False	True	True	True	True	True	True	True	True	True	True
snap432	SNP	C02	116.262		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8928571428571429	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap438	SNP	C03	79.026		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap446	SNP	C03	65.007		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.7941176470588235	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap464	SNP	C09	60.715		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8695652173913043	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap467	SNP	C02	121.198		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap468	SNP	C05	100.677		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap477	SNP	C04	108.298		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap485	SNP	C01	79.442			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.88	0.9259259259259259	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap489	SNP	C02	127.441		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap490	SNP	C09	6.005		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.875	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap491	SNP	C09	6.538		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8928571428571429	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap492	SNP	C02	124.43		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap493	SNP	C02	124.005		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.875	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap502	SNP	C04	31.558		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap508	SNP	C07	90.638		0.0	no_full_length_no_gap	0	False			0	70	False	True	0.9583333333333334	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap510	SNP	C08	45.853		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8636363636363636	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap511	SNP	C01	42.213		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap512	SNP	C01	41.646		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap517	SNP	C05	39.987		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap518	SNP	C01	25.152		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.88	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap521	SNP	C07	65.643		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap523	SNP	C04	48.6		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9090909090909091	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap526	SNP	C05	105.357		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9142857142857143	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap529	SNP	C03	121.397		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9545454545454546	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap534	SNP	C03	0.0		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9090909090909091	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap539	SNP	C01	29.848		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap546	SNP	C06	2.62			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8275862068965517	0.8055555555555556	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap548	SNP	C03	94.541		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.9	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap551	SNP	C07	90.723		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9523809523809523	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap552	SNP	C07	88.725		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap554	SNP	C09	57.517		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap555	SNP	C02	144.614		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap557	SNP	C03	75.578		0.0	no_full_length_no_gap	0	False			0	3	False	True	0.8928571428571429	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap558	SNP	C03	78.672		1.0	no_full_length_no_gap	1	False			0	1	False	False	0.9117647058823529	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap559	SNP	C05	114.762		1.0	no_full_length_no_gap	1	False			0	1	False	False	0.9032258064516129	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap560	SNP	C05	114.264		2.0	no_full_length_no_gap	2	False			0	1	False	False	0.90625	1.0	0	0	False	False	False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True
snap561	SNP	C09	17.011		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.896551724137931	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap563	SNP	C01	48.828		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.9	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap564	SNP	C01	50.273		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap567	SNP	C02	106.187			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.896551724137931	0.5833333333333334	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap568	SNP	C02	102.818		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9166666666666666	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap572	SNP	C05	97.899		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8928571428571429	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap573	SNP	C05	95.475		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap574	SNP	C02	134.253		1.0	no_full_length_no_gap	1	False			0	1	False	False	0.9655172413793104	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap576	SNP	C04	11.658		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8846153846153846	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap578	SNP	C07	69.712		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8695652173913043	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap580	SNP	C04	12.943		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.9142857142857143	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap586	SNP	C04	17.3		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8571428571428571	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap587	SNP	C04	10.373		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.7931034482758621	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap588	SNP	C08	57.017			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.8928571428571429	0.8518518518518519	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap589	SNP	C08	58.354		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap590	SNP	C03	19.669		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9545454545454546	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap595	SNP	C05	122.653		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap596	SNP	C05	121.15		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8928571428571429	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap597	SNP	C01	39.433		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8888888888888888	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap599	SNP	C04	14.5			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.9117647058823529	0.7647058823529411	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
snap600	SNP	C04	24.779000000000003		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
