source_file	map_id	linkage_group	locus	cM	bin	gene_model	chr	start	end	has_nam5_position
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	npf59	17.26		Zm00001eb373840	9	11947508	11948828	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	T6-9(5454)(9)	18.0						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045013	18.16		Zm00001eb373880	9	12136265	12138743	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	crs4a	18.2		Zm00001eb373900	9	12168325	12173646	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	umc2335	18.7		Zm00001eb373930	9	12392464	12400464	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	T3-9(6722)(9)	19.0						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	arftf27	19.0		Zm00001eb373970	9	12448248	12460296	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	GRMZM2G127609	19.0		Zm00001eb373960	9	12409089	12414124	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cl2801_1b	19.1		Zm00001eb373980	9	12550548	12554993	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pco114058	19.2		Zm00001eb373990	9	12562485	12566684	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	IDP1969	19.22		Zm00001eb374000	9	12566749	12570759	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	dnaJ84	19.26		Zm00001eb374040	9	12664188	12666631	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	saur71	19.28		Zm00001eb374060	9	12763605	12765302	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	T4-9(6222)(9)	20.0						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cl36665_1b	20.06		Zm00001eb374080	9	12789775	12799901	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	sh1	20.08		Zm00001eb374090	9	12838008	12843999	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cad8	20.3		Zm00001eb374100	9	12845042	12848726	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ereb160	20.58		Zm00001eb374110	9	12873274	12875969	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ptf1	21.0		Zm00001eb374120	9	12903174	12908621	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pme2	21.04		Zm00001eb374140	9	12969705	12972676	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	uce2	21.06		Zm00001eb374150	9	13046877	13051190	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	znf2	21.08		Zm00001eb374170	9	13075250	13076774	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	rpl35a	21.8		Zm00001eb374200	9	13085252	13086032	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	stc1	21.83		Zm00001eb374210	9	13089357	13094100	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	bz1	22.53		Zm00001eb374230	9	13120306	13122164	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	stk1	22.55		Zm00001eb374240	9	13123197	13126328	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cyp66	22.58		Zm00001eb374260	9	13248224	13250450	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	mkk1	22.6		Zm00001eb374270	9	13252611	13255820	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045069	22.66		Zm00001eb374300	9	13373108	13375694	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	AY107496	23.0		Zm00001eb374330	9	13456618	13463356	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC100272372	23.46		Zm00001eb374350	9	13648622	13652006	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	si946031d03b	23.48		Zm00001eb374360	9	13652463	13656907	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	RSZ21	23.5		Zm00001eb374380	9	13683863	13686227	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ring505	23.6		Zm00001eb374390	9	13689338	13691406	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC103637966	23.89		Zm00001eb374410	9	13692550	13694412	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC103637967	23.93		Zm00001eb374430	9	13694959	13704034	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	orc1	23.95		Zm00001eb374440	9	13704574	13726647	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	GRMZM2G032214	23.97		Zm00001eb374450	9	13784133	13787901	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045088	23.99		Zm00001eb374500	9	13992039	13995599	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045086	23.99		Zm00001eb374480	9	13971388	13975016	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	l6	24.0						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ppr2263	24.0		Zm00001eb374510	9	14091079	14093999	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	hct16	24.94		Zm00001eb374530	9	14149854	14151367	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	hct17	24.96		Zm00001eb374550	9	14153592	14155238	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ppr465	24.98		Zm00001eb374560	9	14272686	14279315	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pmpm3	25.0		Zm00001eb374570	9	14280980	14289185	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045097	25.02		Zm00001eb374580	9	14281835	14320596	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC100382657	25.2		Zm00001eb374630	9	14392362	14395199	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	IDP9006	25.22		Zm00001eb374640	9	14396278	14402904	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ubp42	25.28		Zm00001eb374670	9	14584490	14595296	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	si946044a10	25.48		Zm00001eb374690	9	14771726	14774047	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	bhlh10	25.5		Zm00001eb374700	9	14781485	14784123	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	umc1764	25.6		Zm00001eb374710	9	14784475	14786224	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	chr113	25.97						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	arr2	26.4		Zm00001eb374760	9	15000341	15005370	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	csu471	26.45		Zm00001eb374780	9	15032088	15037387	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	IDP2364	27.05		Zm00001eb374810	9	15294924	15296611	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ereb207	27.1		Zm00001eb374830	9	15313892	15314971	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	umc1430	27.11						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	mha8	27.12		Zm00001eb374840	9	15328289	15331981	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	mybr130	27.16		Zm00001eb374860	9	15470058	15473470	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	mkkk31	27.18		Zm00001eb374870	9	15480171	15486537	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC100283924	27.2		Zm00001eb374880	9	15498400	15499271	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	hpat3	27.26		Zm00001eb374910	9	15562503	15571601	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	dbptf3	27.3		Zm00001eb374920	9	15585279	15590380	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC100279006	27.48		Zm00001eb374980	9	15721781	15724487	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	TIDP2976	27.5		Zm00001eb374990	9	15726512	15728707	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	IDP3817	27.52		Zm00001eb375000	9	15772658	15774076	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC103637995	27.54		Zm00001eb375010	9	15880845	15886064	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	vpp6	28.0		Zm00001eb375040	9	15891126	15896889	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	tha5	29.0		Zm00001eb375110	9	16104703	16106661	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	gpm626	29.02		Zm00001eb375120	9	16107395	16109281	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	isu111b	29.15						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cl40874_1	29.18		Zm00001eb375140	9	16118280	16155956	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	sudh8	29.2		Zm00001eb375150	9	16189067	16189498	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	gpm602a	29.46		Zm00001eb375190	9	16421355	16424913	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	bsdtf9	29.5		Zm00001eb375210	9	16441576	16446729	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	umc2130	29.9		Zm00001eb375230	9	16505874	16507947	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	g6	30.0						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	umc2219	30.0		Zm00001eb375240	9	16508086	16511824	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC100194080	30.02		Zm00001eb375250	9	16512525	16520562	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	mybr19	30.9		Zm00001eb375260	9	16662214	16663540	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	IDP2570	31.0						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045169	31.0		Zm00001eb375270	9	16774050	16777553	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	GRMZM2G328612	31.1		Zm00001eb375320	9	16917285	16923660	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	miR396b	31.42						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	miR396h	31.42						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	umc2336	31.43						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pco125063	31.44		Zm00001eb375380	9	17012687	17024427	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045180	31.44		Zm00001eb375400	9	17205060	17207038	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pco101905	31.45		Zm00001eb375430	9	17231057	17236114	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	wakl54	31.49		Zm00001eb375460	9	17532959	17537019	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	hyp1	31.51						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	rnrl1	31.52		Zm00001eb375490	9	17603750	17611545	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC100381687	31.54		Zm00001eb375500	9	17619423	17622969	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	wak51	31.56		Zm00001eb375440	9	17236123	17238886	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	uaz237a(prc)	31.6		Zm00001eb375510	9	17623607	17624869	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cl499_1b	31.62		Zm00001eb375520	9	17661248	17671554	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pco099315ae	31.64		Zm00001eb375530	9	17735381	17745496	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	iaa41	32.0		Zm00001eb375570	9	17875099	17877655	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ereb122	32.1		Zm00001eb375580	9	17878188	17879465	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	fbxl1	32.6		Zm00001eb375600	9	17924115	17934180	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	omt2	32.78		Zm00001eb375610	9	17958934	17960272	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	rlk1	32.79		Zm00001eb375620	9	17962512	17965678	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pipf1	32.79						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cl4939_2	32.8		Zm00001eb375630	9	17968172	17968534	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC100285450	32.82		Zm00001eb375640	9	18070460	18073413	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cchh147	32.83		Zm00001eb375650	9	18119258	18119794	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	bhlh125	32.85		Zm00001eb375660	9	18125829	18130251	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	GRMZM2G016930	32.87		Zm00001eb375670	9	18132306	18138612	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pial1	32.89		Zm00001eb375680	9	18285645	18309002	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	sbt51	32.98		Zm00001eb375700	9	18315507	18327286	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pdi5	33.0		Zm00001eb375710	9	18351084	18355903	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pin12  	33.4		Zm00001eb375720	9	18360531	18363207	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ccp37	33.42		Zm00001eb375740	9	18373164	18374761	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ccp13	33.44		Zm00001eb375750	9	18409307	18409803	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	mads61	33.45		Zm00001eb375760	9	18435112	18440472	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC118473279	33.96		Zm00001eb375790	9	18468942	18470417	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ccp12	34.0		Zm00001eb375810	9	18494100	18495575	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pub31	34.02		Zm00001eb375820	9	18538642	18544276	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	zmm3	34.2		Zm00001eb375830	9	18635800	18643092	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	fht14	34.23		Zm00001eb375840	9	18647682	18657775	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ccd10	34.23		Zm00001eb375850	9	18650181	18658040	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	nrt19	34.27		Zm00001eb375870	9	18662305	18662955	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ccp38	34.75		Zm00001eb375770	9	18443732	18445207	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045247	34.84		Zm00001eb376010	9	18886725	18888714	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	acx1	34.86		Zm00001eb376020	9	18962006	18968292	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ufgt3	34.9		Zm00001eb376040	9	19060329	19062254	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC100278185	34.94		Zm00001eb376060	9	19117164	19117767	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	mbd125	34.96						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	zb8	35.0						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	T8-9(4453)(9)	35.0						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ss1	35.0		Zm00001eb376100	9	19309352	19320805	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ereb175	35.1		Zm00001eb376110	9	19324629	19325718	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pco144884(661)	35.2		Zm00001eb376120	9	19339094	19343364	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC100273960	35.22		Zm00001eb376130	9	19343656	19347607	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC103638044	35.28		Zm00001eb376150	9	19403190	19403985	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	mrpa3	35.3		Zm00001eb376160	9	19419057	19431789	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001eb376230	35.44		Zm00001eb376230	9	19519335	19522940	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	glx4	35.5		Zm00001eb376290	9	19597143	19597748	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pco138572	35.6		Zm00001eb376330	9	19638320	19655478	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC103638046	35.62		Zm00001eb376350	9	19648672	19651345	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	bnlg244	35.65						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cl549_1b	35.88		Zm00001eb376390	9	19833628	19836367	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	wrky118	35.9		Zm00001eb376400	9	19838473	19842846	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cl8784_1e	35.92		Zm00001eb376440	9	19917446	19918261	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cl6331_1f	35.93		Zm00001eb376470	9	19978278	19979384	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC109942479	35.93		Zm00001eb376460	9	19949951	19950272	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	IDP7833	35.94		Zm00001eb376480	9	19989105	19996549	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	lacs5	35.96		Zm00001eb376490	9	20057118	20064158	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	hvp1	36.0		Zm00001eb376510	9	20068328	20069154	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	IDP4038	36.04		Zm00001eb376530	9	20079355	20081807	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	vq46	36.4		Zm00001eb376540	9	20240498	20240961	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045300	36.44		Zm00001eb376560	9	20304950	20305413	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	znod1	36.8		Zm00001eb376570	9	20432209	20434996	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	bnlg1401	36.88						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC109942418	36.98		Zm00001eb376590	9	20444149	20446107	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pco131654	37.0		Zm00001eb376600	9	20445936	20450128	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	mmp77	38.25		Zm00001eb376630	9	20581735	20585861	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	mpk2	38.3		Zm00001eb376640	9	20685730	20691972	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045313	38.98		Zm00001eb376660	9	20701198	20704533	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pza01272	39.0		Zm00001eb376670	9	20704522	20712771	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	l7	40.0						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	les8	40.0						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	v31	41.0						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	dhn2	41.0		Zm00001eb376710	9	20829686	20831292	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pco067561b	41.0		Zm00001eb376720	9	20831910	20837110	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	dbb11	41.01		Zm00001eb376730	9	20839309	20845781	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	prf5	41.02		Zm00001eb376740	9	20846686	20850490	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC100383730	41.04		Zm00001eb376750	9	20853035	20861375	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pfk17	41.18		Zm00001eb376780	9	20963923	20969251	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cys5	41.2		Zm00001eb376790	9	20969937	20973027	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	hug1	41.21		Zm00001eb376850	9	21048095	21054027	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045335	41.21		Zm00001eb376840	9	21039872	21045940	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	IDP5912	41.22		Zm00001eb376860	9	21095830	21097630	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	si707083a08	41.23		Zm00001eb376880	9	21099772	21102568	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cys6	41.24		Zm00001eb376890	9	21119954	21121937	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cys7	41.26		Zm00001eb376900	9	21124514	21127951	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC100279050	41.27		Zm00001eb376910	9	21127836	21130893	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cys3	41.28		Zm00001eb376930	9	21156037	21168630	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cys8	41.3		Zm00001eb376930	9	21156037	21168630	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cys4	41.4		Zm00001eb376930	9	21156037	21168630	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cl34718_1	41.41		Zm00001eb376970	9	21188308	21192571	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	nfa101a	41.42		Zm00001eb376980	9	21194827	21198952	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pco136657	41.48		Zm00001eb377040	9	21425624	21435126	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	mkk2	41.5		Zm00001eb377050	9	21436018	21440588	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045361	41.54		Zm00001eb377070	9	21497077	21497896	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045372	41.86		Zm00001eb377130	9	21772461	21775833	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pco095664	41.88		Zm00001eb377150	9	21777076	21781133	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	wrky39	41.9		Zm00001eb377160	9	21780973	21787760	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	ereb33	41.92		Zm00001eb377180	9	21935756	21937817	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	mgs3	41.93		Zm00001eb377200	9	21995137	21996747	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC103638092	41.94		Zm00001eb377210	9	22073218	22080492	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	sfp5	41.95		Zm00001eb377260	9	22180911	22186039	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	hb145	41.95		Zm00001eb377250	9	22148333	22156167	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC103638093	41.95		Zm00001eb377240	9	22141416	22143367	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	xrcc1	41.97		Zm00001eb377280	9	22280873	22287798	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC100191198	41.99		Zm00001eb377290	9	22301714	22305830	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	lo2	42.0						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	T7-9(4363)(9)	42.0						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	dxs3	42.0		Zm00001eb377300	9	22312047	22317106	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	sod16	42.02		Zm00001eb377310	9	22317536	22319277	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045385	42.04						False
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	umc2019b	42.4		Zm00001eb377330	9	22323579	22328071	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	fat2	42.5		Zm00001eb377350	9	22449263	22453994	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	bub3	42.55		Zm00001eb377380	9	22462910	22473472	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	IDP7329	42.57		Zm00001eb377390	9	22473890	22474944	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	LOC109939243	42.59		Zm00001eb377400	9	22517820	22519213	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	umc1698	42.6		Zm00001eb377410	9	22551539	22552926	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	nudx31	42.78		Zm00001eb377430	9	22600231	22603437	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	stp21	42.8		Zm00001eb377440	9	22604110	22606260	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	pub76	42.98		Zm00001eb377470	9	22676877	22684446	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	hb77	43.0		Zm00001eb377480	9	22685840	22687613	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	hb4	43.4		Zm00001eb377500	9	22731992	22733558	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	Zm00001d045408	43.45		Zm00001eb377610	9	22988685	22989764	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	GRMZM2G114098	44.5		Zm00001eb377750	9	23442031	23447450	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	msr3	44.7		Zm00001eb377760	9	23540372	23542304	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	cl10614_1b	45.0		Zm00001eb377790	9	23597127	23603744	True
maizegdb_genetic1_1203645_map_text_BROWSER.txt	1203645	9	saur72	45.04		Zm00001eb377810	9	23663399	23664517	True
